time,x,y,z
0.0,0.0058641955256462,0.0081827193498611,-0.0152549743652343
0.0100002,-0.0081886574625968,-0.0114463791251182,-0.0056781768798828
0.02,0.0061472356319427,-0.0090050920844078,-0.0200433731079101
0.0300002,-0.008226491510868,-0.0018609762191772,-0.0128602981567382
0.04,-0.0178138762712478,-0.0018180385231971,-0.0200433731079101
0.0500002,0.0013219639658927,-0.0042886435985565,-0.0152530670166015
0.06,0.0108707696199417,0.0124370008707046,-0.0104646682739257
0.0700002,0.0013277158141136,0.0004379972815513,-0.0176467895507812
0.08,0.0156768038868904,-0.0042456910014152,-0.0200424194335937
0.0900002,-0.0034859627485275,-0.0090718939900398,-0.0080699920654296
0.1,-0.0010536536574363,-0.0042924880981445,-0.0152540206909179
0.1100002,0.0061627998948097,-0.0043203756213188,-0.0152540206909179
0.12,0.0109364688396453,0.0052798688411712,-0.0104656219482421
0.1300002,-0.0081652402877807,0.0029337927699089,-0.0176496505737304
0.14,0.0061156079173088,0.0076212063431739,0.0039005279541015
0.1500002,0.0032583847641944,-0.0069183707237243,-0.0248222351074218
0.16,-0.0134615004062652,0.0001744925975799,-0.0152454376220703
0.1700002,0.0105217099189758,-0.0140993297100067,-0.0248241424560546
0.18,-0.061214692890644,-0.0092715322971344,-0.927438735961914
0.1900002,-0.0174557715654373,0.0387803167104721,0.0517787933349609
0.2,-0.0359336510300636,-0.014794111251831,0.592869758605957
0.2100002,-0.0060464963316917,-0.0124477595090866,-0.060760498046875
0.22,0.0116397961974143,-0.0480127483606338,-0.0823230743408203
0.2300002,-0.0069835409522056,-0.0134299248456954,0.0014572143554687
0.24,0.043867640197277,0.011244960129261,0.0086250305175781
0.2500002,0.0458127930760383,-0.0048458352684974,-0.1206617355346679
0.26,0.0234014242887496,-0.0020090192556381,0.0110254287719726
0.2700002,-0.0040054842829704,-0.0160446912050247,0.0158233642578125
0.28,-0.0069837868213653,-0.0179203450679779,-0.0033273696899414
0.2900002,-0.0168479681015014,0.0016424804925918,-0.0057229995727539
0.3,-0.0216570347547531,0.0041223838925361,-0.0392417907714843
0.3100002,-0.0337136983871459,0.0304384678602218,-0.0009336471557617
0.32,-0.0043662339448928,0.0254460349678993,0.0565214157104492
0.3300002,-0.0204351022839546,0.0057082250714302,-0.1086807250976562
0.34,0.009023480117321,0.0053778514266014,-0.0033416748046875
0.3500002,0.0042259320616722,0.0149168521165847,0.0493316650390625
0.36,0.0021501034498214,0.0071966052055358,-0.0416469573974609
0.3700002,0.0120739415287971,-0.0077524706721305,-0.0272808074951171
0.38,0.0120524615049362,-0.0147693157196044,-0.0416469573974609
0.3900002,-0.0047215893864631,-0.0147457718849182,-0.0033397674560546
0.4,0.0046159997582435,-0.0095992907881736,0.0134181976318359
0.4100002,0.0093871429562568,-0.0096765160560607,-0.0320692062377929
0.42,0.0142166316509246,-0.0239502489566802,-0.0440425872802734
0.4300002,0.0160277187824249,-0.0255650281906127,-0.003340721130371
0.44,0.0226121321320533,-0.0032133534550666,0.0134172439575195
0.4500002,0.0003451779484748,-0.0025828331708908,-0.0224924087524414
0.46,-0.0097849741578102,0.0073842480778694,-0.0153064727783203
0.4700002,0.0018364340066909,0.0149711072444915,-0.0081233978271484
0.48,0.0089545100927352,0.0124706774950027,-0.0200929641723632
0.4900002,0.0084385201334953,0.0051460340619087,0.0038566589355468
0.5,-0.0227195098996162,0.0027795284986495,-0.0176906585693359
0.5100002,-0.0202664360404014,-0.0021034628152847,0.0014629364013671
0.52,-0.0202957540750503,0.0075204297900199,-0.0081138610839843
0.5300002,-0.0078984797000885,0.0193314775824546,-0.0392427444458007
0.54,-0.0121350884437561,-0.0051820278167724,-0.020090103149414
0.5500002,-0.0114495605230331,0.0136310309171676,-0.0153074264526367
0.56,0.0178155899047851,0.0252156183123588,0.0086317062377929
0.5700002,0.0204154476523399,0.0099164471030235,-0.0248804092407226
0.58,0.0155674666166305,-0.0168489068746566,-0.0368461608886718
0.5900002,0.017468474805355,-0.0268143564462661,0.0062589645385742
0.6,0.0025437921285629,-0.0098646804690361,0.0062637329101562
0.6100002,0.026468388736248,-0.0123355835676193,-0.0081005096435546
0.62,0.0186134949326515,-0.0191204398870468,-0.0296440124511718
0.6300002,0.0179255902767181,-0.0042533725500106,-0.008091926574707
0.64,0.0145225748419761,-0.003656156361103,-0.0128736495971679
0.6500002,0.0039687752723693,0.0087033584713935,-0.0032882690429687
0.66,-0.0204905793070793,0.0041162446141242,-0.0344085693359375
0.6700002,-0.0276967361569404,0.0088899955153465,-0.0104665756225585
0.68,-0.0133402869105339,0.0064574778079986,-0.0080718994140625
0.6900002,-0.003848522901535,-0.0007459670305252,-0.0176467895507812
0.7,-0.0109916105866432,0.0183179005980491,-0.0152521133422851
0.7100002,-0.0058874860405921,-0.001211442053318,-0.0032815933227539
0.72,0.0065680667757987,-0.0014652833342552,-0.0032844543457031
0.7300002,0.0185289904475212,0.0009714588522911,-0.0080738067626953
0.74,0.0065863132476806,0.0153701305389404,-0.0176515579223632
0.7500002,0.0161405503749847,-0.0062728971242904,0.0038976669311523
0.76,0.001317836344242,-0.0184796229004859,-0.0152482986450195
0.7700002,0.0156625211238861,-0.0327596589922905,-0.0128545761108398
0.78,0.0129178538918495,0.0036376491189002,-0.0008840560913085
0.7900002,-0.0066742748022079,0.015972264111042,-0.0176410675048828
