time,seconds_elapsed,dBFS
1717498793577000000,63.391,-33.61700439453125
1717498793677000000,63.491,-37.47491455078125
1717498793777000000,63.591,-19.977237701416016
1717498793877000000,63.691,-24.6457576751709
1717498793977000000,63.791,-28.26041030883789
1717498794077000000,63.891,-31.53826332092285
1717498794182000000,63.996000244140625,-35.520301818847656
1717498794294000000,64.10800024414063,-40.02067565917969
1717498794394000000,64.20799975585938,-42.497825622558594
1717498794494000000,64.30800024414063,-43.916290283203125
1717498794594000000,64.40799975585938,-43.1442985534668
1717498794694000000,64.50800024414062,-45.61085891723633
1717498794794000000,64.60799975585938,-47.020362854003906
1717498794894000000,64.70800024414062,-31.85234260559082
1717498794994000000,64.80799975585937,-35.48167037963867
1717498795094000000,64.90800024414062,-39.12246322631836
1717498795194000000,65.00799975585937,-42.41002655029297
1717498795294000000,65.10800024414063,-45.13554763793945
1717498795394000000,65.20799975585938,-47.63571548461914
1717498795494000000,65.30800024414063,-48.96120834350586
1717498795594000000,65.40799975585938,-50.778011322021484
1717498795694000000,65.50800024414062,-49.49882125854492
1717498795794000000,65.60799975585938,-46.43589401245117
1717498795894000000,65.70800024414062,-22.160888671875
1717498795994000000,65.80799975585937,-25.415319442749023
1717498796094000000,65.90800024414062,-30.277956008911133
1717498796194000000,66.00799975585937,-34.556373596191406
1717498796295000000,66.109,-37.9957275390625
1717498796395000000,66.209,-41.98952865600586
1717498796494000000,66.30800024414063,-44.4837760925293
1717498796595000000,66.409,-46.06599426269531
1717498796695000000,66.509,-48.25578308105469
1717498796795000000,66.609,-43.828453063964844
1717498796895000000,66.709,-45.96669006347656
1717498796995000000,66.809,-27.945262908935547
1717498797095000000,66.909,-32.33818817138672
1717498797195000000,67.009,-36.70797348022461
1717498797295000000,67.109,-39.351097106933594
1717498797395000000,67.209,-43.045501708984375
1717498797495000000,67.309,-45.679603576660156
1717498797611000000,67.425,-46.427024841308594
1717498797711000000,67.525,-33.44561004638672
1717498797811000000,67.625,-32.18198013305664
1717498797911000000,67.725,-36.32633972167969
1717498798011000000,67.825,-38.92631912231445
1717498798112000000,67.926,-40.35696029663086
1717498798212000000,68.026,-43.403587341308594
1717498798316000000,68.13,-40.2066650390625
1717498798428000000,68.242,-37.09772491455078
1717498798528000000,68.342,-39.85965347290039
1717498798628000000,68.442,-43.61357116699219
1717498798728000000,68.542,-46.35260772705078
1717498798828000000,68.642,-48.43387222290039
1717498798928000000,68.742,-46.05634689331055
1717498799028000000,68.842,-45.60365676879883
1717498799128000000,68.942,-48.07090759277344
1717498799228000000,69.042,-31.707792282104492
1717498799328000000,69.142,-36.01213836669922
1717498799429000000,69.243,-38.67322540283203
1717498799528000000,69.342,-41.85419845581055
1717498799629000000,69.443,-44.46397399902344
1717498799729000000,69.543,-47.02822494506836
1717498799829000000,69.643,-48.52550506591797
1717498799929000000,69.743,-47.451507568359375
1717498800029000000,69.843,-48.96066665649414
1717498800129000000,69.943,-45.70869445800781
1717498800228000000,70.042,-23.405664443969727
1717498800328000000,70.142,-26.90280532836914
1717498800429000000,70.243,-31.52995491027832
1717498800529000000,70.343,-35.7447395324707
1717498800629000000,70.443,-38.97260665893555
1717498800729000000,70.543,-42.91276931762695
1717498800829000000,70.643,-43.537418365478516
1717498800929000000,70.743,-45.80403518676758
1717498801029000000,70.843,-48.01625442504883
1717498801146000000,70.95999975585937,-49.10569381713867
1717498801246000000,71.06000024414062,-50.07806396484375
1717498801346000000,71.15999975585937,-26.89337921142578
1717498801446000000,71.26000024414063,-31.3504638671875
1717498801546000000,71.35999975585938,-34.689125061035156
1717498801646000000,71.46000024414063,-38.74985885620117
1717498801746000000,71.55999975585938,-42.67690658569336
1717498801846000000,71.66000024414062,-45.47338104248047
1717498801946000000,71.75999975585937,-47.139766693115234
1717498802046000000,71.86000024414062,-49.857940673828125
1717498802146000000,71.95999975585937,-51.583587646484375
1717498802246000000,72.06000024414062,-45.90142059326172
1717498802346000000,72.15999975585937,-46.496700286865234
1717498802450000000,72.26399975585937,-33.428855895996094
1717498802563000000,72.377,-37.44683837890625
1717498802663000000,72.477,-40.989723205566406
1717498802763000000,72.577,-44.58233642578125
1717498802863000000,72.677,-46.43684768676758
1717498802962000000,72.77599975585937,-49.118003845214844
1717498803063000000,72.877,-50.237510681152344
1717498803163000000,72.977,-44.35816192626953
1717498803263000000,73.077,-46.77671432495117
1717498803363000000,73.177,-47.8236083984375
1717498803463000000,73.277,-50.08266830444336
1717498803563000000,73.377,-30.522918701171875
1717498803663000000,73.477,-35.159202575683594
1717498803763000000,73.577,-38.018768310546875
1717498803863000000,73.677,-41.757389068603516
1717498803963000000,73.777,-44.929962158203125
1717498804063000000,73.877,-47.47672653198242
1717498804163000000,73.977,-49.578495025634766
1717498804263000000,74.077,-45.78864288330078
1717498804363000000,74.177,-43.006004333496094
1717498804463000000,74.277,-44.73361587524414
1717498804563000000,74.377,-47.555091857910156
1717498804663000000,74.477,-31.92527961730957
1717498804763000000,74.577,-35.45275115966797
1717498804863000000,74.677,-39.432315826416016
1717498804963000000,74.777,-43.31188201904297
1717498805063000000,74.877,-45.4734992980957
1717498805163000000,74.977,-47.596858978271484
1717498805263000000,75.077,-49.77240753173828
1717498805363000000,75.177,-47.50058364868164
1717498805480000000,75.294,-46.5327033996582
1717498805580000000,75.394,-48.1468505859375
1717498805680000000,75.494,-31.692005157470703
1717498805780000000,75.594,-35.746612548828125
1717498805880000000,75.694,-39.681068420410156
1717498805980000000,75.794,-42.51860046386719
1717498806080000000,75.894,-46.05521011352539
1717498806180000000,75.994,-48.704715728759766
1717498806280000000,76.094,-50.54947280883789
1717498806380000000,76.194,-51.702476501464844
1717498806480000000,76.294,-52.17837142944336
1717498806584000000,76.398,-49.4992790222168
1717498806697000000,76.511,-48.42377471923828
1717498806797000000,76.611,-33.00968933105469
1717498806897000000,76.711,-36.24595642089844
1717498806997000000,76.811,-39.6859245300293
1717498807097000000,76.911,-43.34923553466797
1717498807197000000,77.011,-43.77084732055664
1717498807297000000,77.111,-46.46271514892578
1717498807397000000,77.211,-48.81265640258789
1717498807497000000,77.311,-50.26015853881836
1717498807597000000,77.411,-51.95005416870117
1717498807697000000,77.511,-50.82961654663086
1717498807797000000,77.611,-19.09354591369629
1717498807897000000,77.711,-23.797496795654297
1717498807997000000,77.811,-28.35915184020996
1717498808097000000,77.911,-33.0633430480957
1717498808197000000,78.011,-36.809486389160156
1717498808297000000,78.111,-40.6779670715332
1717498808397000000,78.211,-44.39639663696289
1717498808497000000,78.311,-46.202369689941406
1717498808597000000,78.411,-47.60171890258789
1717498808697000000,78.511,-46.921600341796875
1717498808797000000,78.611,-47.925045013427734
1717498808914000000,78.72799975585937,-32.89453125
1717498809014000000,78.82800024414063,-37.00725555419922
1717498809114000000,78.92799975585937,-39.88176727294922
1717498809214000000,79.02800024414063,-43.39081573486328
1717498809314000000,79.12799975585938,-46.417484283447266
1717498809414000000,79.22800024414063,-48.49847412109375
1717498809514000000,79.32799975585938,-49.43825912475586
1717498809614000000,79.42800024414062,-51.54417419433594
1717498809714000000,79.52799975585937,-52.47976303100586
1717498809814000000,79.62800024414062,-49.535518646240234
1717498809914000000,79.72799975585937,-29.76930046081543
1717498810014000000,79.82800024414063,-33.364566802978516
1717498810115000000,79.929,-37.55286407470703
1717498810214000000,80.02800024414063,-40.74647521972656
1717498810314000000,80.12799975585938,-43.59701156616211
1717498810414000000,80.22800024414063,-45.52603530883789
1717498810514000000,80.32799975585938,-45.39045333862305
1717498810614000000,80.42800024414062,-47.20106887817383
1717498810719000000,80.533,-48.68867111206055
1717498810831000000,80.645,-50.74801254272461
1717498810931000000,80.745,-52.11775588989258
1717498811031000000,80.845,-28.348106384277344
1717498811131000000,80.945,-32.91754913330078
1717498811231000000,81.045,-36.37630844116211
1717498811331000000,81.145,-40.25163650512695
1717498811431000000,81.245,-41.77347946166992
1717498811531000000,81.345,-44.07246017456055
1717498811631000000,81.445,-46.3199462890625
1717498811731000000,81.545,-45.289798736572266
1717498811831000000,81.645,-45.299530029296875
1717498811931000000,81.745,-47.2060432434082
1717498812031000000,81.845,-24.963422775268555
1717498812131000000,81.945,-29.517789840698242
1717498812231000000,82.045,-32.79948043823242
1717498812331000000,82.145,-36.78273391723633
1717498812431000000,82.245,-40.14620590209961
1717498812531000000,82.345,-42.70473861694336
1717498812631000000,82.445,-45.885135650634766
1717498812731000000,82.545,-49.20029067993164
1717498812831000000,82.645,-50.4392204284668
1717498812931000000,82.745,-50.90701675415039
1717498813031000000,82.845,-46.682979583740234
1717498813131000000,82.945,-32.245635986328125
1717498813231000000,83.045,-35.5269889831543
1717498813331000000,83.145,-39.28731918334961
1717498813431000000,83.245,-42.37942886352539
1717498813531000000,83.345,-44.86164855957031
1717498813631000000,83.445,-47.14491271972656
1717498813748000000,83.562,-48.51009750366211
1717498813848000000,83.662,-46.13246154785156
1717498813948000000,83.762,-44.169002532958984
1717498814048000000,83.862,-45.37234878540039
1717498814148000000,83.962,-47.162559509277344
1717498814248000000,84.062,-21.869098663330078
1717498814348000000,84.162,-26.3992977142334
1717498814448000000,84.262,-30.22040367126465
1717498814548000000,84.362,-34.68935775756836
1717498814648000000,84.462,-38.996307373046875
1717498814748000000,84.562,-41.759002685546875
1717498814853000000,84.667,-43.232425689697266
1717498814965000000,84.779,-45.17563247680664
1717498815065000000,84.879,-45.27567672729492
1717498815165000000,84.979,-43.753631591796875
1717498815265000000,85.079,-46.03152847290039
1717498815365000000,85.179,-23.63289451599121
1717498815465000000,85.279,-28.01548957824707
1717498815565000000,85.379,-32.29959487915039
1717498815665000000,85.479,-35.43579864501953
1717498815765000000,85.579,-38.3800163269043
1717498815865000000,85.679,-41.93025207519531
1717498815965000000,85.779,-44.42719268798828
1717498816065000000,85.879,-46.94466018676758
1717498816165000000,85.979,-48.040252685546875
1717498816265000000,86.079,-49.34186553955078
1717498816365000000,86.179,-50.97270965576172
1717498816465000000,86.279,-25.224044799804688
1717498816565000000,86.379,-28.65874481201172
1717498816665000000,86.479,-33.328224182128906
1717498816765000000,86.579,-37.58521270751953
1717498816865000000,86.679,-41.528564453125
1717498816965000000,86.779,-43.888912200927734
1717498817065000000,86.879,-44.77389907836914
1717498817165000000,86.979,-47.95772933959961
1717498817266000000,87.07999975585938,-49.70414733886719
1717498817366000000,87.18000024414063,-47.0477409362793
1717498817482000000,87.29599975585937,-48.67505645751953
1717498817582000000,87.39600024414062,-31.118892669677734
1717498817682000000,87.49599975585937,-35.26393508911133
1717498817782000000,87.59600024414063,-39.20688247680664
1717498817882000000,87.69599975585938,-42.16230392456055
1717498817982000000,87.79600024414063,-45.211822509765625
1717498818082000000,87.89599975585938,-48.370628356933594
1717498818182000000,87.99600024414063,-50.04802322387695
1717498818282000000,88.09599975585938,-51.66916275024414
1717498818382000000,88.19600024414062,-46.46125030517578
1717498818482000000,88.29599975585937,-48.70676040649414
1717498818582000000,88.39600024414062,-21.85748291015625
1717498818682000000,88.49599975585937,-26.561006546020508
1717498818782000000,88.59600024414063,-30.214487075805664
1717498818882000000,88.69599975585938,-21.364696502685547
1717498818987000000,88.801,-25.332990646362305
1717498819099000000,88.913,-30.05165672302246
1717498819199000000,89.013,-34.45075988769531
1717498819299000000,89.113,-38.469356536865234
1717498819399000000,89.213,-41.158790588378906
1717498819499000000,89.313,-36.6407585144043
1717498819599000000,89.413,-40.2597770690918
1717498819699000000,89.513,-42.6995964050293
1717498819799000000,89.613,-45.90993881225586
1717498819899000000,89.713,-49.050167083740234
1717498819999000000,89.813,-51.146690368652344
1717498820099000000,89.913,-47.95213317871094
1717498820200000000,90.014,-49.66881561279297
1717498820300000000,90.114,-34.52814865112305
1717498820399000000,90.213,-34.12855529785156
1717498820499000000,90.313,-38.45195388793945
1717498820600000000,90.414,-41.91915512084961
1717498820699000000,90.513,-44.14719009399414
1717498820800000000,90.614,-46.47481918334961
1717498820916000000,90.73,-49.08311080932617
1717498821016000000,90.83,-50.29362487792969
1717498821116000000,90.93,-51.112518310546875
1717498821216000000,91.03,-50.755836486816406
1717498821316000000,91.13,-51.32265853881836
1717498821416000000,91.23,-31.163318634033203
1717498821516000000,91.33,-34.48746109008789
1717498821616000000,91.43,-37.5549201965332
1717498821716000000,91.53,-41.02997970581055
1717498821816000000,91.63,-44.083274841308594
1717498821917000000,91.731,-45.755279541015625
1717498822016000000,91.83,-45.939125061035156
1717498822117000000,91.931,-47.810245513916016
1717498822217000000,92.031,-48.6025390625
1717498822317000000,92.131,-47.665714263916016
1717498822417000000,92.231,-31.6143856048584
1717498822516000000,92.33,-34.60298156738281
1717498822617000000,92.431,-38.37200164794922
1717498822717000000,92.531,-41.72772216796875
1717498822817000000,92.631,-44.6326904296875
1717498822917000000,92.731,-46.710792541503906
1717498823017000000,92.831,-46.52477264404297
1717498823121000000,92.935,-48.88688278198242
1717498823233000000,93.047,-49.09691619873047
1717498823333000000,93.147,-50.80632781982422
1717498823433000000,93.247,-23.419029235839844
1717498823533000000,93.347,-26.948760986328125
1717498823633000000,93.447,-31.39445686340332
1717498823734000000,93.54800024414062,-35.02452850341797
1717498823833000000,93.647,-39.34755325317383
1717498823934000000,93.74800024414063,-43.24776077270508
1717498824034000000,93.84799975585938,-46.4974365234375
1717498824134000000,93.94800024414063,-48.18528747558594
1717498824234000000,94.04799975585938,-50.548118591308594
1717498824334000000,94.14800024414062,-47.89974594116211
1717498824434000000,94.24799975585937,-46.301734924316406
1717498824534000000,94.34800024414062,-21.935707092285156
1717498824634000000,94.44799975585937,-26.665225982666016
1717498824734000000,94.54800024414062,-30.33983612060547
1717498824834000000,94.64799975585937,-34.85874557495117
1717498824934000000,94.74800024414063,-39.00977325439453
1717498825034000000,94.84799975585938,-42.251441955566406
1717498825134000000,94.94800024414063,-45.57514190673828
1717498825234000000,95.04799975585938,-47.99279022216797
1717498825351000000,95.165,-48.19001388549805
1717498825451000000,95.265,-47.17256546020508
1717498825551000000,95.365,-22.320531845092773
1717498825650000000,95.46399975585938,-26.128171920776367
1717498825751000000,95.565,-30.61128044128418
1717498825851000000,95.665,-34.93970489501953
1717498825951000000,95.765,-38.28567886352539
1717498826051000000,95.865,-41.82091522216797
1717498826151000000,95.965,-44.009544372558594
1717498826251000000,96.065,-46.29399871826172
1717498826351000000,96.165,-48.4391975402832
1717498826451000000,96.265,-49.72806930541992
1717498826551000000,96.365,-45.61359786987305
1717498826651000000,96.465,-25.278356552124023
1717498826751000000,96.565,-30.122455596923828
1717498826851000000,96.665,-34.5626106262207
1717498826951000000,96.765,-37.879295349121094
1717498827051000000,96.865,-41.530033111572266
1717498827151000000,96.965,-44.82868576049805
1717498827255000000,97.069,-47.56182861328125
1717498827368000000,97.182,-49.178592681884766
1717498827468000000,97.282,-47.51559066772461
1717498827568000000,97.382,-48.42795181274414
1717498827668000000,97.482,-27.770681381225586
1717498827768000000,97.582,-32.14320373535156
1717498827868000000,97.682,-35.61653518676758
1717498827968000000,97.782,-39.446022033691406
1717498828068000000,97.882,-43.07990646362305
1717498828168000000,97.982,-45.75979995727539
1717498828268000000,98.082,-48.17871856689453
1717498828368000000,98.182,-49.637962341308594
1717498828468000000,98.282,-44.25300598144531
1717498828568000000,98.382,-46.652137756347656
1717498828668000000,98.482,-24.900981903076172
1717498828768000000,98.582,-28.26592254638672
1717498828868000000,98.682,-32.60092544555664
1717498828968000000,98.782,-36.4187126159668
1717498829068000000,98.882,-39.79836654663086
1717498829168000000,98.982,-42.19914627075195
1717498829268000000,99.082,-45.16367721557617
1717498829368000000,99.182,-48.17121505737305
1717498829485000000,99.299,-50.40276336669922
1717498829585000000,99.399,-50.68635559082031
1717498829685000000,99.499,-49.977699279785156
1717498829785000000,99.599,-25.099266052246094
1717498829885000000,99.699,-29.72472381591797
1717498829985000000,99.799,-32.53800964355469
1717498830085000000,99.899,-31.547555923461914
1717498830185000000,99.999,-35.59684371948242
1717498830285000000,100.099,-39.64826965332031
1717498830385000000,100.199,-42.413658142089844
1717498830485000000,100.299,-44.931209564208984
1717498830585000000,100.399,-28.753902435302734
1717498830685000000,100.499,-31.094749450683594
1717498830785000000,100.599,-24.954647064208984
1717498830885000000,100.699,-29.46945571899414
1717498830985000000,100.799,-32.91036605834961
1717498831085000000,100.899,-32.1470947265625
1717498831202000000,101.01599975585937,-31.44569206237793
1717498831302000000,101.11600024414062,-34.44369125366211
