time,x,y,z
0.0,0.0004114806652069,0.0048450799658894,-0.0091848373413085
0.0099998,-0.0165708176791667,-0.0123454295098781,-0.006789207458496
0.02,0.0217138454318046,-0.0076524908654391,-0.0115776062011718
0.0299998,-0.0003021135926246,-0.0146838705986738,-0.0187578201293945
0.04,0.0115845687687397,-0.0028139622882008,-0.0067863464355468
0.0499998,-0.0007858350872993,-0.0072457711212337,-0.0139665603637695
0.06,-0.0034557282924652,-0.0236378386616706,-0.0187549591064453
0.0699998,-0.010752011090517,-0.0013777296990156,0.0003986358642578
0.08,0.0035469122231006,0.0249338708817958,-0.0115728378295898
0.0899998,-0.006057996302843,0.0009581595659255,-0.0115728378295898
0.1,0.0130865164101123,0.0128911100327968,-0.0115728378295898
0.1099998,0.0083317719399929,-0.00389642175287,-0.0115728378295898
0.12,-0.0036481469869613,-0.0015406794846057,-0.0019960403442382
0.1299998,-0.0204974245280027,-0.0063684093765914,-0.0187540054321289
0.14,-0.0108678787946701,-0.0040068477392196,-0.0187549591064453
0.1499998,0.0058769881725311,-0.0135600864887237,-0.006784439086914
0.16,-0.0061221420764923,-0.0088053410872817,0.0027923583984375
0.1699998,-0.0010119341313838,0.0012797759845852,-0.001997947692871
0.18,-0.0009782500565052,-0.0035367822274565,-0.0091800689697265
0.1899998,0.013586264103651,-0.0126971928402781,-0.0043926239013671
0.2,-0.1875929534435272,0.0830461159348487,0.9532880783081056
0.2099998,-0.0291740763932466,-0.0141090070828795,0.5247163772583008
0.2199998,0.0098906718194484,-0.0146735366433858,0.2445831298828125
0.2300004,0.0141784064471721,-0.017072606831789,-0.1217365264892578
0.2400002,0.0151739157736301,-0.0239669438451528,0.0386714935302734
0.2500001,0.020498588681221,0.0172122083604335,0.0650053024291992
0.2600002,0.0014323256909847,0.0242534112185239,-0.033156394958496
0.2700004,-0.0009653158485889,-0.0021828887984156,0.0362749099731445
0.2800002,0.0181571505963802,-0.0259160846471786,-0.0259742736816406
0.2900004,0.0157594867050647,0.0003200825303792,0.0769767761230468
0.3000002,0.0157313905656337,0.000286397524178,-0.059493064880371
0.3100004,0.0105848647654056,-0.0020029125735163,0.0051517486572265
0.3200002,-0.0014579705893993,0.0100052459165453,-0.0163965225219726
0.3300004,0.0009271837770938,0.0051787486299872,-0.0020313262939453
0.3400002,0.0028291642665863,-0.0141808046028018,0.0003652572631835
0.3500004,-0.0068239830434322,-0.0213453453034162,-0.028365135192871
0.3600002,0.0025703869760036,0.0126802856102585,-0.0331535339355468
0.3700004,0.0265651158988475,0.0174361616373062,0.0051536560058593
0.3800002,0.0164523757994174,-0.0042467741295695,0.0123376846313476
0.3900004,0.0230262875556945,-0.0042640073224902,-0.0403318405151367
0.4000002,0.0030912272632122,0.0006286147981882,-0.0283584594726562
0.4100004,0.0049475543200969,0.0102318106219172,-0.0044145584106445
0.4200002,-0.0004947334527969,-0.0019472641870379,0.0267133712768554
0.4300004,0.0229003354907035,0.0052237622439861,-0.0211696624755859
0.4400002,0.0294235274195671,0.0098658762872219,-0.0259552001953125
0.4500004,0.0115642175078392,-0.0024091508239507,-0.009190559387207
0.4600002,0.0010763444006443,0.0021918592974543,-0.0067930221557617
0.4700004,-0.0019536726176738,0.0068485457450151,0.0075750350952148
0.4800002,0.0147856548428535,0.0045396843925118,-0.0235490798950195
0.4900004,-0.0096002928912639,-0.0029006609693169,0.0003957748413085
0.5000002,0.0119430422782897,-0.0148908859118819,-0.0139694213867187
0.5100004,-0.0072386637330055,0.0042290352284908,-0.0187578201293945
0.5200002,-0.0024592950940132,-0.0077801453880965,0.0027894973754882
0.5299998,-0.0023683458566665,0.0065432647243142,-0.0091810226440429
0.54,0.0047424547374248,0.0113687822595238,0.0051841735839843
0.5499998,0.0166989266872406,-0.0005787573754787,-0.0139694213867187
0.56,0.0119441859424114,-0.0006068749353289,-0.011575698852539
0.5699998,-0.0029433108866214,0.004103435203433,-0.0139675140380859
0.58,0.020976148545742,0.0064021674916148,-0.0139675140380859
0.5899998,-0.0039039961993694,0.0013117128983139,-0.0115690231323242
0.6,-0.0043007172644138,0.0058715064078569,-0.0307207107543945
0.6099998,-0.0066422261297702,-0.0037376955151557,0.0027980804443359
0.6199998,0.0316932015120983,-0.0156753249466419,-0.0067787170410156
0.6299998,-0.0041726231575012,-0.00606937892735,-0.0067787170410156
0.6399998,0.0030527338385581,0.0035173073410987,-0.0139617919921875
0.6499998,0.0031000114977359,-0.0012420676648616,-0.0163564682006835
0.6599998,-0.0183523707091808,-0.0156298577785491,0.0075845718383789
0.6699998,-0.0063958726823329,-0.0036354204639792,-0.0091743469238281
0.6799998,0.0056222267448902,-0.0036060297861695,0.0004024505615234
0.6899998,-0.0015266798436641,0.0011541182175278,-0.0211458206176757
0.6999998,-0.0062668323516845,-0.0060802474617958,-0.0019922256469726
0.7099998,-0.0013885349035263,0.0059299580752849,-0.0187511444091796
0.7199998,0.0105679370462894,0.0011650212109088,-0.0019922256469726
0.7299998,-0.0109888836741447,-0.0108441980555653,-0.0091743469238281
0.7399998,-0.0157918594777584,-0.013214798644185,-0.0091743469238281
0.7499998,0.0156420245766639,-0.0056618293747305,-0.0211477279663085
0.76,-0.0083762742578983,0.0063270675018429,-0.0139646530151367
0.7699998,0.0011287033557891,0.001575811766088,-0.0139636993408203
0.78,-0.0060684755444526,-0.0055831903591752,-0.0091753005981445
0.7899998,-0.0036888942122459,-0.0007711099460721,-0.0091753005981445
