time,x,y,z
0.0,-0.0090931650092592,-0.0046980946883559,-0.0249491478174924
0.009942,-0.0075474311213125,0.0168342121566645,-0.0463473251551389
0.019883,0.0067846597380237,0.0260849834470078,-0.0394663334697484
0.0298242,0.0387256026716204,0.0392404705583117,-0.0382692326396703
0.039765,0.0382613644270459,0.0340436508338898,-0.0313864873886108
0.049706,0.0243599018036271,0.0335741518923081,-0.0264478619426488
0.059647,0.0166115800986415,0.0166405892807058,-0.0294400294959545
0.069589,0.0146278886182699,0.0105240791617892,-0.037221769413352
0.0795302,0.0094402362977038,0.0007199665713123,-0.0225584532886743
0.089471,0.0077116566561395,-0.004996200852096,-0.0384200392872095
0.099412,-0.0051210533577599,-0.0005510397451929,-0.037221769413352
0.109353,-0.0102443603213992,-0.0107004769083112,-0.025248423025012
0.119295,-0.0004645556216943,-0.0123569206121377,-0.0256938287049531
0.1292362,-0.0165605737139005,-0.0085520849690772,-0.0336228681385517
0.139177,-0.0240978259344934,0.0003776194070465,-0.0273433494776487
0.149118,-0.0074525216627633,0.000699398707319,-0.0294388604521751
0.1590591,0.0096266028823913,0.0073073638712987,-0.0268920985788106
0.169,-0.0024390705650555,0.0248582363973371,-0.0303355170309543
0.1789422,0.0159117156004416,0.0322764402319677,-0.0598030190557241
0.188883,-0.0443844275843352,0.018923165526241,0.0030447745233774
0.198824,0.0207845229683094,-0.020456037649326,0.0123199678689241
0.2087651,0.037195274132071,-0.0579823247008956,-0.0589051934331655
0.2187059,0.0303003384030074,-0.0618638971082866,-0.0249380419015884
0.2286481,0.006730162204965,-0.0449334032366052,-0.0203033678382635
0.238589,-0.0163671175180119,-0.000240201964043,-0.0481347930938005
0.2485299,0.0042366374893346,0.0447485299226827,-0.0427466703146696
0.258471,-0.01647754648939,0.0695302487513981,-0.0366132821261882
0.2684118,-0.0148280028838082,0.0765050379337742,-0.0545686255335807
0.278353,-0.0034938494481495,0.0440070821719244,-0.0351186596542596
0.288295,-0.004804897797387,0.0171427666491828,-0.030032150170207
0.2982358,-0.0166544168766587,-0.0358501887992024,-0.0192576581776142
0.308177,-0.0038538920993101,-0.0599295315122231,-0.0292868847608566
0.3181178,-0.0157074251999962,-0.0748283186268992,-0.0207587103903293
0.328059,0.0009868327799951,-0.0687809647540561,-0.0095341365426778
0.338001,0.0264963955258019,-0.0409398400884121,-0.0283826293975114
0.3479418,0.0314965304842102,0.0141569923040457,-0.033318332234025
0.357883,0.03290124846627,0.0493864919216372,-0.0331698636740446
0.3678238,0.0463916118214372,0.0696159360071644,-0.0313777195602655
0.377765,0.0181479433700442,0.05959850945957,-0.0532248097091913
0.387706,0.0156491625239839,0.0483318865684792,-0.0387158073633909
0.3976478,0.0076812181353918,0.0347987069848924,-0.0307896905392408
0.407589,-0.0100914050992578,-0.0228414349485188,-0.0282481893628835
0.4175298,-0.0104108257623738,-0.0391878087893128,-0.0168780695647001
0.427471,-0.0087542861604248,-0.0637840149832889,-0.0207674782186746
0.437412,-0.016787621652137,-0.0792603645239025,-0.0218137724012136
0.4473538,-0.0096741523681441,-0.0444400119627825,-0.0352799876958131
0.457295,-0.0033446228363434,-0.0182308906794525,-0.0376741893559694
0.467236,-0.0052490385354263,0.0226736406335607,-0.0408177480787038
0.477177,0.0113670122423558,0.0439717733965255,-0.0319867913693189
0.487118,0.0135271174522698,0.0684128255614079,-0.0372252765446901
0.4970598,0.015287578652997,0.067790401080437,-0.0390203432679176
0.507001,-0.0133852612961665,0.0546414350414648,-0.0388712901860475
0.516942,-0.0065612445120001,0.0295179170377552,-0.0267535668909549
0.526883,0.0027793970188824,0.0162714819736778,-0.0263034850358963
0.536824,-0.005661841136997,-0.0059898515319451,-0.0291436768978834
0.546765,0.0158129359676619,-0.0197059682006947,-0.0228571439743041
0.5567073,0.0073429603410651,-0.0211425586087629,-0.0185188225090503
0.5666483,0.0331133499971241,-0.0235203388570807,-0.0367751946896314
0.5765893,0.0201394847967312,-0.0125297746947035,-0.0117839612960815
0.5865302,-0.0116480394071317,0.0077284570938907,-0.0028004443734884
0.5964712,-0.0239729026468819,0.0175989311851561,-0.0264367560267448
0.6064122,-0.0093393583226716,0.0032112171314656,-0.0336193610072135
0.6163542,0.0048531436861725,-0.0036079978967085,-0.0167079736948013
0.6262952,0.0621262652383651,0.0013640731611289,-0.0201502231031656
0.6362362,0.0654417784279445,-0.0142710654040798,-0.0461889197230339
0.6461772,0.0360980808793567,-0.033707532481011,-0.0253898773223161
0.6561182,-0.0105140989071805,-0.060611522427015,-0.0225473473727703
0.6660602,-0.0597189438017317,-0.0642292197338305,-0.0216518598377704
0.6760012,-0.0744881268871016,-0.0590240157735534,-0.0170119250774383
0.6859422,-0.0380865238833706,-0.0261059349034912,-0.0217974057883024
0.6958832,-0.011330698819959,0.0105986787679605,-0.0232914437383413
0.7058242,0.0123528061260236,0.0517025137790478,-0.0201449624061584
0.7157652,0.0105933815383352,0.0991217607483267,-0.0463280359327793
0.7257072,0.0187605131772812,0.1082295616377145,-0.04602817620337
0.7356482,-0.0030177198363817,0.1077093919548206,-0.0491752420574426
0.7455894,-0.0034045956955407,0.061460284743458,-0.0259843360841274
0.7555302,0.0142003793546231,0.0080676441866904,-0.0147656074553728
0.7654712,0.0008473512440687,-0.0534591116554103,-0.0207540342152118
0.7754132,0.0095301955864997,-0.0887371448561549,-0.0183580789893865
0.7853542,0.0010925855762558,-0.0768689758753404,-0.0173112002849578
0.7952954,0.0059221017916686,-0.0749486022720113,-0.0182055187761783
