time,seconds_elapsed,dBFS
1717858491787000000,4.746,-44.28901672363281
1717858491887000000,4.846,-47.184234619140625
1717858492003000000,4.962,-45.60731506347656
1717858492103000000,5.062,-47.629859924316406
1717858492203000000,5.162,-50.294456481933594
1717858492303000000,5.262,-46.896148681640625
1717858492403000000,5.362,-31.8543701171875
1717858492503000000,5.462,-36.45405578613281
1717858492603000000,5.562,-39.12005615234375
1717858492719000000,5.678,-43.423583984375
1717858492819000000,5.778,-45.50132751464844
1717858492919000000,5.878,-48.695167541503906
1717858493019000000,5.978,-51.7228889465332
1717858493119000000,6.078,-51.37430953979492
1717858493225000000,6.184,-49.65385818481445
1717858493336000000,6.295,-35.957584381103516
1717858493435000000,6.394,-38.996185302734375
1717858493536000000,6.495,-41.7091064453125
1717858493635000000,6.594,-38.35757827758789
1717858493735000000,6.694,-40.24337387084961
1717858493835000000,6.794,-43.927188873291016
1717858493935000000,6.894,-47.37454605102539
1717858494035000000,6.994,-49.58869171142578
1717858494135000000,7.094,-51.995277404785156
1717858494235000000,7.194,-51.16913604736328
1717858494351000000,7.31,-34.70829772949219
1717858494451000000,7.41,-39.03276443481445
1717858494551000000,7.51,-41.93743133544922
1717858494651000000,7.61,-44.687129974365234
1717858494751000000,7.71,-47.29815673828125
1717858494851000000,7.81,-48.78290939331055
1717858494967000000,7.926,-51.47529983520508
1717858495067000000,8.026,-49.49063491821289
1717858495167000000,8.126,-51.53287887573242
1717858495267000000,8.226,-47.201255798339844
1717858495367000000,8.326,-35.9371452331543
1717858495467000000,8.426,-36.6362190246582
1717858495583000000,8.542,-41.502052307128906
1717858495683000000,8.642,-44.11077880859375
1717858495783000000,8.742,-47.11470413208008
1717858495883000000,8.842,-49.99534225463867
1717858495983000000,8.942,-49.93415069580078
1717858496083000000,9.042,-50.8753776550293
1717858496183000000,9.142,-51.63685989379883
1717858496283000000,9.242,-28.150867462158203
1717858496383000000,9.342,-31.221521377563477
1717858496499000000,9.458,-36.35947799682617
1717858496599000000,9.558,-40.809810638427734
1717858496699000000,9.658,-43.07618713378906
1717858496799000000,9.758,-46.947715759277344
1717858496899000000,9.858,-48.561214447021484
1717858497015000000,9.974,-44.555870056152344
1717858497115000000,10.074,-47.29338073730469
1717858497215000000,10.174,-26.9946346282959
1717858497315000000,10.274,-30.620405197143555
1717858497415000000,10.374,-34.85274124145508
1717858497531000000,10.49,-37.975589752197266
1717858497631000000,10.59,-40.88091278076172
1717858497731000000,10.69,-44.85561752319336
1717858497831000000,10.79,-47.37892150878906
1717858497931000000,10.89,-46.999454498291016
1717858498031000000,10.99,-49.292259216308594
1717858498131000000,11.09,-48.365631103515625
1717858498231000000,11.19,-21.874710083007812
1717858498347000000,11.306,-27.705190658569336
1717858498447000000,11.406,-31.320911407470703
1717858498547000000,11.506,-35.069034576416016
1717858498647000000,11.606,-39.47820281982422
1717858498747000000,11.706,-42.761375427246094
1717858498863000000,11.822,-46.10295104980469
1717858498963000000,11.922,-48.55336380004883
1717858499063000000,12.022,-48.9015007019043
1717858499163000000,12.122,-28.770477294921875
1717858499263000000,12.222,-32.05146408081055
1717858499363000000,12.322,-36.00800323486328
1717858499463000000,12.422,-39.706939697265625
1717858499579000000,12.538,-43.03429412841797
1717858499679000000,12.638,-46.25494384765625
1717858499779000000,12.738,-48.66999816894531
1717858499879000000,12.838,-50.59174346923828
1717858499979000000,12.938,-49.780921936035156
1717858500079000000,13.038,-51.3442268371582
1717858500179000000,13.138,-22.81012725830078
1717858500295000000,13.254,-28.590261459350586
1717858500395000000,13.354,-32.00337600708008
1717858500495000000,13.454,-36.41145324707031
1717858500595000000,13.554,-40.7071533203125
1717858500695000000,13.654,-43.639041900634766
1717858500811000000,13.77,-47.31450271606445
1717858500911000000,13.87,-49.09099578857422
1717858501011000000,13.97,-49.765010833740234
1717858501111000000,14.07,-48.28563690185547
1717858501211000000,14.17,-27.354373931884766
1717858501311000000,14.27,-31.016342163085938
1717858501411000000,14.37,-34.833003997802734
1717858501511000000,14.47,-38.90544509887695
1717858501627000000,14.586,-42.3328971862793
1717858501727000000,14.686,-45.984214782714844
1717858501827000000,14.786,-43.75654602050781
1717858501927000000,14.886,-46.150634765625
1717858502027000000,14.986,-44.613609313964844
1717858502128000000,15.087,-47.119895935058594
1717858502243000000,15.202,-37.10073471069336
1717858502343000000,15.302,-40.874183654785156
1717858502443000000,15.402,-43.117095947265625
1717858502543000000,15.502,-45.40306091308594
1717858502660000000,15.619,-48.919822692871094
1717858502759000000,15.718,-50.770294189453125
1717858502860000000,15.819,-50.40113830566406
1717858502959000000,15.918,-48.69588851928711
1717858503059000000,16.018,-47.58511734008789
1717858503159000000,16.118,-25.276586532592773
1717858503259000000,16.218,-29.37415885925293
1717858503359000000,16.318,-32.8935432434082
1717858503459000000,16.418,-36.14442825317383
1717858503575000000,16.534,-40.19820022583008
1717858503675000000,16.634,-43.54280471801758
1717858503775000000,16.734,-46.607383728027344
1717858503875000000,16.834,-44.30680465698242
1717858503975000000,16.934,-46.22150421142578
1717858504075000000,17.034,-44.415061950683594
1717858504191000000,17.15,-29.95659828186035
1717858504291000000,17.25,-34.32790756225586
1717858504391000000,17.35,-38.09442901611328
1717858504491000000,17.45,-40.849769592285156
1717858504591000000,17.55,-43.51639938354492
1717858504691000000,17.65,-46.584259033203125
1717858504791000000,17.75,-48.7542724609375
1717858504891000000,17.85,-47.31623077392578
1717858505007000000,17.966,-48.19905471801758
1717858505107000000,18.066,-27.04058265686035
1717858505207000000,18.166,-31.064634323120117
1717858505307000000,18.266,-35.04402160644531
1717858505407000000,18.366,-37.51400375366211
1717858505507000000,18.466,-41.31415939331055
1717858505612000000,18.571,-45.14362716674805
1717858505723000000,18.682,-47.639068603515625
1717858505823000000,18.782,-50.25831985473633
1717858505923000000,18.882,-48.678829193115234
1717858506023000000,18.982,-45.036556243896484
1717858506123000000,19.082,-33.62434387207031
1717858506223000000,19.182,-37.23145294189453
1717858506339000000,19.298,-39.6391487121582
1717858506439000000,19.398,-42.13289260864258
1717858506539000000,19.498,-44.246150970458984
1717858506644000000,19.603,-45.040306091308594
1717858506756000000,19.715,-45.100982666015625
1717858506872000000,19.831,-46.81155776977539
1717858506972000000,19.931,-45.05454635620117
1717858507072000000,20.031,-35.138946533203125
1717858507172000000,20.131,-38.47921371459961
1717858507272000000,20.231,-41.295101165771484
1717858507372000000,20.331,-43.51259994506836
1717858507472000000,20.431,-40.30596923828125
1717858507588000000,20.547,-42.65396499633789
1717858507688000000,20.647,-44.38389587402344
1717858507788000000,20.747,-47.05023193359375
1717858507888000000,20.847,-47.97575378417969
1717858508004000000,20.963,-21.77176284790039
1717858508104000000,21.063,-26.374610900878906
1717858508204000000,21.163,-31.07204246520996
1717858508304000000,21.263,-34.54282760620117
1717858508404000000,21.363,-38.58536148071289
1717858508504000000,21.463,-41.24541091918945
1717858508604000000,21.563,-44.19100570678711
1717858508721000000,21.68,-46.65079879760742
1717858508820000000,21.779,-48.39189910888672
1717858508920000000,21.879,-25.54521369934082
1717858509020000000,21.979,-29.694416046142578
1717858509120000000,22.079,-32.87080764770508
1717858509220000000,22.179,-37.012935638427734
1717858509320000000,22.279,-40.71607971191406
1717858509420000000,22.379,-44.34626770019531
1717858509520000000,22.479,-46.94319534301758
1717858509636000000,22.595,-48.94023513793945
1717858509743000000,22.702,-43.572349548339844
1717858509853000000,22.812,-12.435864448547363
1717858509953000000,22.912,-17.436588287353516
1717858510069000000,23.028,-22.40358543395996
1717858510169000000,23.128,-27.202495574951172
1717858510269000000,23.228,-30.834693908691406
1717858510369000000,23.328,-35.310630798339844
1717858510469000000,23.428,-39.56376266479492
1717858510586000000,23.544999755859376,-42.37466812133789
1717858510685000000,23.644,-44.45791244506836
1717858510785000000,23.744,-46.163299560546875
1717858510885000000,23.844,-45.09264373779297
1717858510985000000,23.944,-19.183349609375
1717858511085000000,24.044,-24.046592712402344
1717858511185000000,24.144,-27.735681533813477
1717858511285000000,24.244,-32.0059700012207
1717858511401000000,24.36,-36.433685302734375
1717858511501000000,24.46,-40.47396469116211
1717858511601000000,24.56,-43.85654830932617
1717858511701000000,24.66,-46.15341567993164
1717858511808000000,24.767,-43.04120635986328
1717858511917000000,24.876,-25.6135311126709
1717858512017000000,24.976,-29.071989059448242
1717858512117000000,25.076,-33.433746337890625
1717858512217000000,25.176,-37.22904968261719
1717858512317000000,25.276,-40.378868103027344
1717858512417000000,25.376,-43.26024627685547
1717858512517000000,25.476,-45.92192077636719
1717858512617000000,25.576,-45.141151428222656
1717858512717000000,25.676,-40.74414825439453
1717858512838000000,25.797000244140627,-38.635372161865234
1717858512933000000,25.892,-33.091373443603516
1717858513033000000,25.992,-37.09206008911133
1717858513133000000,26.092,-40.70785903930664
1717858513233000000,26.192,-39.98131561279297
1717858513333000000,26.292,-41.85619354248047
1717858513433000000,26.392,-42.98737335205078
1717858513533000000,26.492,-44.52628707885742
1717858513649000000,26.608,-45.48470687866211
1717858513749000000,26.708,-44.770896911621094
1717858513849000000,26.808,-47.156890869140625
1717858513949000000,26.908,-33.110809326171875
1717858514049000000,27.008,-35.622169494628906
1717858514165000000,27.124,-39.501590728759766
1717858514265000000,27.224,-41.91035461425781
1717858514365000000,27.324,-43.974735260009766
1717858514465000000,27.424,-45.93574523925781
1717858514565000000,27.524,-45.77177047729492
1717858514665000000,27.624,-47.27101516723633
1717858514765000000,27.724,-45.10688018798828
1717858514865000000,27.824,-44.992618560791016
1717858514981000000,27.94,-34.043704986572266
1717858515081000000,28.04,-37.731380462646484
1717858515181000000,28.14,-40.82041931152344
1717858515281000000,28.24,-43.24583053588867
1717858515381000000,28.34,-46.5053596496582
1717858515481000000,28.44,-48.864341735839844
1717858515581000000,28.54,-51.08488082885742
1717858515681000000,28.64,-51.057960510253906
1717858515797000000,28.756,-47.16824722290039
1717858515897000000,28.856,-15.04797649383545
1717858515997000000,28.956,-20.08249855041504
1717858516097000000,29.056,-24.908185958862305
1717858516197000000,29.156,-28.5559139251709
1717858516297000000,29.256,-33.23297119140625
1717858516397000000,29.356,-37.353145599365234
1717858516514000000,29.472999755859377,-40.265560150146484
1717858516614000000,29.573000244140626,-43.28501892089844
1717858516730000000,29.688999755859374,-46.76124954223633
1717858516830000000,29.789000244140624,-48.454044342041016
1717858516947000000,29.906,-17.059335708618164
1717858517046000000,30.005000244140625,-21.7750186920166
1717858517146000000,30.104999755859374,-26.529468536376953
1717858517246000000,30.205000244140624,-30.225404739379883
1717858517346000000,30.304999755859374,-34.29771041870117
1717858517446000000,30.405000244140624,-38.5140495300293
1717858517563000000,30.522,-42.345035552978516
1717858517662000000,30.621000244140625,-45.85566329956055
1717858517762000000,30.720999755859374,-48.67649841308594
1717858517862000000,30.821000244140624,-47.006534576416016
1717858517962000000,30.920999755859373,-46.147010803222656
1717858518062000000,31.021000244140627,-34.11688995361328
1717858518162000000,31.120999755859376,-36.85855484008789
1717858518262000000,31.221000244140626,-40.057621002197266
1717858518378000000,31.336999755859374,-42.82826614379883
1717858518478000000,31.437000244140624,-45.11710739135742
1717858518578000000,31.536999755859377,-47.68685531616211
1717858518678000000,31.637000244140626,-49.94316864013672
1717858518778000000,31.736999755859376,-48.631038665771484
1717858518878000000,31.837000244140626,-45.51826858520508
1717858518978000000,31.936999755859375,-48.06486892700195
1717858519078000000,32.03700024414063,-30.90497589111328
1717858519194000000,32.152999755859376,-35.52388000488281
1717858519294000000,32.25300024414062,-38.58183670043945
1717858519394000000,32.35299975585937,-41.6216926574707
1717858519494000000,32.453000244140625,-43.633052825927734
1717858519594000000,32.552999755859375,-43.41459655761719
1717858519710000000,32.669000244140626,-40.57732391357422
1717858519810000000,32.768999755859376,-43.859893798828125
1717858519910000000,32.86900024414062,-45.6031379699707
1717858520010000000,32.96899975585937,-44.23279571533203
1717858520110000000,33.069000244140625,-30.915224075317383
1717858520210000000,33.168999755859375,-34.04987335205078
1717858520310000000,33.26900024414063,-37.12189483642578
1717858520410000000,33.36899975585938,-40.91851806640625
1717858520526000000,33.48500024414062,-43.81808853149414
1717858520626000000,33.58499975585938,-45.23944854736328
1717858520726000000,33.685000244140625,-44.786865234375
1717858520826000000,33.784999755859374,-39.850643157958984
1717858520926000000,33.88500024414063,-40.88129425048828
1717858521026000000,33.98499975585938,-43.135215759277344
1717858521126000000,34.08500024414062,-36.35986328125
1717858521226000000,34.18499975585937,-39.39988327026367
1717858521342000000,34.301000244140624,-41.27556610107422
1717858521442000000,34.400999755859374,-40.05228042602539
1717858521542000000,34.50100024414063,-42.914451599121094
1717858521642000000,34.60099975585938,-45.170921325683594
1717858521742000000,34.70100024414062,-47.79456329345703
1717858521842000000,34.80099975585937,-48.03473663330078
1717858521941000000,34.9,-50.01256561279297
1717858522058000000,35.01699975585937,-50.812747955322266
1717858522158000000,35.11700024414063,-23.896100997924805
1717858522258000000,35.216999755859376,-27.76703643798828
1717858522358000000,35.31700024414062,-32.360538482666016
1717858522458000000,35.41699975585937,-36.31772232055664
1717858522558000000,35.517000244140625,-39.048641204833984
1717858522658000000,35.616999755859375,-43.118980407714844
1717858522758000000,35.71700024414063,-46.80563735961914
1717858522874000000,35.832999755859376,-48.626583099365234
1717858522974000000,35.93300024414062,-50.9290885925293
1717858523074000000,36.03299975585937,-47.85814666748047
1717858523174000000,36.133000244140625,-23.152616500854492
1717858523274000000,36.232999755859375,-27.763017654418945
1717858523374000000,36.33300024414063,-32.376792907714844
1717858523474000000,36.43299975585938,-35.763572692871094
1717858523574000000,36.533000244140624,-40.12729263305664
1717858523674000000,36.63299975585937,-44.24360656738281
1717858523790000000,36.749000244140625,-47.187259674072266
1717858523890000000,36.848999755859374,-50.02958297729492
1717858523990000000,36.94900024414063,-50.31586837768555
1717858524090000000,37.04899975585938,-49.738399505615234
1717858524197000000,37.156,-24.26200294494629
1717858524306000000,37.26499975585938,-28.624103546142578
1717858524407000000,37.366,-33.15011978149414
1717858524523000000,37.482,-36.63703536987305
1717858524623000000,37.582,-40.41950988769531
1717858524723000000,37.682,-44.24713897705078
1717858524823000000,37.782,-47.09315490722656
1717858524923000000,37.882,-48.41741943359375
1717858525039000000,37.998,-50.871482849121094
1717858525139000000,38.098,-52.15883255004883
1717858525239000000,38.198,-26.8605899810791
1717858525339000000,38.298,-30.90774154663086
1717858525456000000,38.415,-34.964691162109375
1717858525572000000,38.531,-39.13231658935547
1717858525672000000,38.631,-42.35926055908203
1717858525772000000,38.731,-45.883724212646484
1717858525888000000,38.847,-48.636192321777344
1717858525988000000,38.947,-50.321044921875
1717858526088000000,39.047,-52.73323440551758
1717858526188000000,39.147,-50.50291442871094
1717858526288000000,39.247,-28.677413940429688
1717858526388000000,39.347,-32.79019546508789
1717858526488000000,39.447,-36.68076705932617
1717858526604000000,39.563,-40.47348403930664
1717858526704000000,39.663,-43.87537384033203
1717858526804000000,39.763,-45.98128890991211
1717858526904000000,39.863,-48.77790832519531
1717858527004000000,39.963,-48.79665756225586
1717858527104000000,40.063,-49.63304901123047
1717858527204000000,40.163,-51.59735107421875
1717858527304000000,40.263,-47.748008728027344
1717858527420000000,40.379,-33.75961685180664
1717858527520000000,40.479,-37.55093765258789
1717858527620000000,40.579,-41.319496154785156
1717858527720000000,40.679,-43.958736419677734
1717858527820000000,40.779,-43.556861877441406
1717858527920000000,40.879,-46.884857177734375
1717858528036000000,40.995,-49.80500030517578
1717858528136000000,41.095,-51.87226104736328
1717858528236000000,41.195,-51.57994842529297
1717858528336000000,41.295,-32.10209274291992
1717858528436000000,41.395,-35.991371154785156
1717858528536000000,41.495,-39.80953598022461
1717858528636000000,41.595,-42.81421661376953
1717858528752000000,41.711,-46.28642654418945
1717858528852000000,41.811,-48.33605194091797
1717858528952000000,41.911,-51.498443603515625
1717858529052000000,42.011,-53.826236724853516
1717858529152000000,42.111,-49.70738983154297
1717858529252000000,42.211,-50.572303771972656
1717858529359000000,42.318,-49.07615661621094
1717858529468000000,42.427,-34.654537200927734
1717858529568000000,42.527,-38.28893280029297
1717858529668000000,42.627,-40.48799133300781
1717858529768000000,42.727,-41.05046463012695
1717858529868000000,42.827,-44.80000305175781
1717858529968000000,42.927,-47.327369689941406
1717858530084000000,43.043,-50.461402893066406
1717858530184000000,43.143,-52.83669662475586
1717858530284000000,43.243,-52.250762939453125
1717858530390000000,43.349000244140626,-33.03205490112305
1717858530501000000,43.46,-35.84307098388672
1717858530617000000,43.576,-32.098472595214844
1717858530717000000,43.676,-35.393775939941406
1717858530817000000,43.776,-38.903045654296875
1717858530917000000,43.876,-41.67509841918945
1717858531017000000,43.976,-45.06697082519531
1717858531117000000,44.076,-47.471378326416016
1717858531217000000,44.176,-48.519683837890625
1717858531333000000,44.292,-23.715085983276367
1717858531433000000,44.392,-27.431522369384766
1717858531533000000,44.492,-31.810527801513672
1717858531633000000,44.592,-36.18169021606445
1717858531733000000,44.692,-39.70330047607422
1717858531849000000,44.808,-45.02267837524414
1717858531949000000,44.908,-48.55868148803711
1717858532049000000,45.008,-50.566078186035156
1717858532149000000,45.108,-52.63547897338867
1717858532249000000,45.208,-54.24965286254883
1717858532349000000,45.308,-52.582237243652344
1717858532456000000,45.415,-29.362930297851562
1717858532565000000,45.524,-33.78860855102539
1717858532665000000,45.624,-38.10532760620117
1717858532765000000,45.724,-41.60887908935547
1717858532865000000,45.824,-45.30618667602539
1717858532965000000,45.924,-47.94062805175781
1717858533065000000,46.024,-50.533443450927734
1717858533181000000,46.14,-51.132259368896484
1717858533281000000,46.24,-50.208030700683594
1717858533381000000,46.34,-33.0058479309082
1717858533487000000,46.446,-36.78196716308594
1717858533598000000,46.557000244140625,-39.93735122680664
1717858533714000000,46.67299975585937,-43.28081130981445
1717858533814000000,46.773000244140626,-46.90943145751953
1717858533914000000,46.872999755859375,-49.65861892700195
1717858534014000000,46.97300024414063,-52.07559585571289
1717858534114000000,47.07299975585938,-51.42188262939453
1717858534214000000,47.173000244140624,-47.9542121887207
1717858534314000000,47.272999755859374,-49.99864959716797
1717858534430000000,47.389000244140625,-14.401867866516113
1717858534530000000,47.488999755859375,-19.45845603942871
1717858534630000000,47.58900024414063,-23.434167861938477
1717858534730000000,47.68899975585938,-28.403274536132812
1717858534830000000,47.789000244140624,-33.2614631652832
1717858534930000000,47.88899975585937,-36.949684143066406
1717858535030000000,47.98900024414063,-41.388465881347656
1717858535130000000,48.088999755859376,-45.35032653808594
1717858535246000000,48.20500024414063,-48.215660095214844
1717858535346000000,48.30499975585938,-49.09897232055664
1717858535446000000,48.40500024414062,-36.532264709472656
1717858535553000000,48.512,-39.56868362426758
1717858535663000000,48.622,-42.578617095947266
1717858535779000000,48.738,-45.83661651611328
1717858535879000000,48.838,-48.62921905517578
1717858535979000000,48.938,-51.04252624511719
1717858536079000000,49.038,-51.75294876098633
1717858536179000000,49.138,-50.63772964477539
1717858536295000000,49.254,-52.59580612182617
1717858536395000000,49.354,-51.47333908081055
1717858536495000000,49.454,-22.936922073364258
1717858536595000000,49.554,-26.854286193847656
1717858536695000000,49.654,-31.572429656982422
1717858536795000000,49.754,-36.39078140258789
1717858536895000000,49.854,-39.70065689086914
1717858537011000000,49.97,-43.84674072265625
1717858537111000000,50.07,-47.40654373168945
1717858537211000000,50.17,-49.9124755859375
1717858537311000000,50.27,-52.14060592651367
1717858537411000000,50.37,-15.257159233093262
1717858537511000000,50.47,-19.230939865112305
1717858537617000000,50.576,-24.149511337280273
1717858537727000000,50.686,-29.037342071533203
1717858537827000000,50.786,-33.86374282836914
1717858537927000000,50.886,-38.30204772949219
1717858538027000000,50.986,-41.656776428222656
1717858538127000000,51.086,-45.368709564208984
1717858538227000000,51.186,-48.68827438354492
1717858538327000000,51.286,-51.60318374633789
1717858538427000000,51.386,-51.76216506958008
1717858538527000000,51.486,-23.573806762695312
1717858538649000000,51.608,-29.195098876953125
1717858538743000000,51.702,-32.55809783935547
1717858538843000000,51.802,-37.00460433959961
1717858538943000000,51.902,-40.28052520751953
1717858539059000000,52.018,-45.08057403564453
1717858539159000000,52.118,-48.42604064941406
1717858539259000000,52.218,-49.493953704833984
1717858539359000000,52.318,-49.47221374511719
1717858539459000000,52.418,-50.709991455078125
1717858539559000000,52.518,-32.67211151123047
1717858539659000000,52.618,-36.481781005859375
1717858539775000000,52.734,-39.98843002319336
1717858539875000000,52.834,-43.674320220947266
1717858539975000000,52.934,-47.35297393798828
1717858540075000000,53.034,-47.99114990234375
1717858540175000000,53.134,-50.695884704589844
1717858540275000000,53.234,-49.27155303955078
1717858540375000000,53.334,-49.44356155395508
1717858540492000000,53.451,-28.281646728515625
1717858540591000000,53.55,-32.699012756347656
1717858540691000000,53.65,-36.36050796508789
1717858540791000000,53.75,-40.35307312011719
1717858540891000000,53.85,-42.82602310180664
1717858540991000000,53.95,-44.7997932434082
1717858541091000000,54.05,-47.9853401184082
1717858541207000000,54.166,-49.38201141357422
1717858541307000000,54.266,-50.93081283569336
1717858541407000000,54.366,-50.69706344604492
1717858541507000000,54.466,-52.169921875
1717858541607000000,54.566,-26.594785690307617
1717858541707000000,54.666,-31.24564552307129
1717858541807000000,54.766,-35.72394943237305
1717858541923000000,54.882,-39.80439758300781
1717858542023000000,54.982,-43.996246337890625
1717858542123000000,55.082,-46.43321990966797
1717858542223000000,55.182,-49.28571319580078
1717858542323000000,55.282,-48.49900817871094
1717858542423000000,55.382,-26.131053924560547
1717858542523000000,55.482,-30.03722381591797
1717858542639000000,55.598,-34.919578552246094
1717858542739000000,55.698,-38.29383850097656
1717858542839000000,55.798,-42.4564208984375
1717858542939000000,55.898,-45.80856704711914
1717858543039000000,55.998,-48.050846099853516
1717858543139000000,56.098,-50.83476257324219
1717858543239000000,56.198,-40.3627815246582
1717858543355000000,56.314,-38.731693267822266
1717858543455000000,56.414,-41.52180862426758
1717858543555000000,56.514,-44.218048095703125
1717858543655000000,56.614,-46.44929504394531
1717858543755000000,56.714,-49.1854248046875
1717858543855000000,56.814,-51.83934020996094
1717858543971000000,56.93,-50.444393157958984
1717858544071000000,57.03,-34.75856018066406
1717858544171000000,57.13,-37.27167510986328
1717858544271000000,57.23,-40.55839157104492
1717858544371000000,57.33,-43.45827102661133
1717858544471000000,57.43,-46.14082717895508
1717858544571000000,57.53,-48.4232063293457
1717858544687000000,57.646,-51.03237533569336
1717858544787000000,57.746,-47.2542724609375
1717858544887000000,57.846,-49.448974609375
1717858544987000000,57.946,-37.24191665649414
1717858545087000000,58.046,-40.009124755859375
1717858545187000000,58.146,-42.15690612792969
1717858545287000000,58.246,-40.591365814208984
1717858545403000000,58.362,-43.50214767456055
1717858545503000000,58.462,-46.85502624511719
1717858545603000000,58.562,-48.65297317504883
1717858545703000000,58.662,-50.69306182861328
1717858545803000000,58.762,-50.65355682373047
1717858545903000000,58.862,-28.49341583251953
1717858546019000000,58.978,-32.85652160644531
1717858546119000000,59.078,-37.12538528442383
1717858546219000000,59.178,-39.93669509887695
1717858546319000000,59.278,-43.53689956665039
1717858546419000000,59.378,-46.34894943237305
1717858546519000000,59.478,-47.69252395629883
1717858546619000000,59.578,-49.26950454711914
1717858546719000000,59.678,-32.29189682006836
1717858546835000000,59.794,-36.408329010009766
1717858546935000000,59.894,-39.799415588378906
1717858547035000000,59.994,-42.73397445678711
1717858547135000000,60.094,-42.69353485107422
1717858547235000000,60.194,-43.21339797973633
1717858547335000000,60.294,-46.656227111816406
1717858547435000000,60.394,-48.89298629760742
1717858547535000000,60.494,-29.23578643798828
1717858547651000000,60.61,-34.441375732421875
1717858547751000000,60.71,-37.351654052734375
1717858547851000000,60.81,-39.3552131652832
1717858547951000000,60.91,-43.13792419433594
1717858548051000000,61.01,-46.039894104003906
1717858548151000000,61.11,-49.022640228271484
1717858548267000000,61.226,-46.1846809387207
1717858548367000000,61.326,-26.495624542236328
1717858548467000000,61.426,-31.006507873535156
1717858548567000000,61.526,-35.05498504638672
1717858548667000000,61.626,-38.337738037109375
1717858548767000000,61.726,-42.389678955078125
1717858548867000000,61.826,-46.0867805480957
1717858548984000000,61.943,-48.06021499633789
1717858549083000000,62.042,-50.52935791015625
1717858549183000000,62.142,-52.271915435791016
1717858549283000000,62.242,-35.438899993896484
1717858549383000000,62.342,-39.033077239990234
1717858549483000000,62.442,-41.44847106933594
1717858549583000000,62.542,-44.43751907348633
1717858549683000000,62.642,-47.425140380859375
1717858549799000000,62.758,-50.25511932373047
1717858549899000000,62.858,-50.56768035888672
1717858550005000000,62.964,-52.96849060058594
1717858550116000000,63.075,-30.421560287475586
1717858550216000000,63.175,-34.61623001098633
1717858550332000000,63.291,-38.7094612121582
1717858550432000000,63.391,-41.22679901123047
1717858550532000000,63.491,-43.970829010009766
1717858550632000000,63.591,-47.02861022949219
1717858550748000000,63.707,-48.9907112121582
1717858550848000000,63.807,-50.4743537902832
1717858550948000000,63.907,-50.988712310791016
1717858551048000000,64.007,-36.64347839355469
1717858551148000000,64.107,-39.97690963745117
1717858551248000000,64.207,-42.866310119628906
1717858551347000000,64.306,-45.51704788208008
1717858551448000000,64.407,-48.71763610839844
1717858551564000000,64.523,-50.84030532836914
1717858551666000000,64.62499975585938,-52.36280059814453
1717858551764000000,64.723,-33.03641891479492
1717858551864000000,64.823,-37.12349319458008
1717858551964000000,64.923,-40.828651428222656
1717858552071000000,65.03,-43.846343994140625
1717858552180000000,65.139,-46.358360290527344
1717858552280000000,65.239,-47.76124954223633
1717858552380000000,65.339,-49.425193786621094
1717858552480000000,65.439,-50.4288330078125
1717858552580000000,65.539,-50.09058380126953
1717858552679000000,65.638,-28.012802124023438
1717858552796000000,65.755,-33.181766510009766
1717858552897000000,65.856,-36.21802520751953
1717858552996000000,65.955,-38.40755844116211
