time,seconds_elapsed,z,y,x
1717858487081896700,0.040896728515625,0.0029731530230492353,0.009563411585986614,-0.006401440128684044
1717858487091937800,0.050937744140625,0.004148139618337154,0.010213488712906837,-0.007273092865943909
1717858487101977900,0.060977783203125,0.003023753175511956,0.007573763839900494,-0.0051803807727992535
1717858487112019000,0.07101904296875,0.0034381409641355276,0.008931709453463554,-0.006006227340549231
1717858487122058800,0.081058837890625,0.0035776905715465546,0.008068046532571316,-0.007892810739576817
1717858487132099600,0.091099609375,0.0030562435276806355,0.010367685928940773,-0.006351639050990343
1717858487142139600,0.1011396484375,0.004781972151249647,0.00826938170939684,-0.005385976750403643
1717858487152180700,0.1111806640625,0.003899400355294347,0.00936021190136671,-0.004721251782029867
1717858487162221600,0.1212216796875,0.003734284546226263,0.009750365279614925,-0.0070882695727050304
1717858487172261600,0.13126171875,0.0032266860362142324,0.009308546781539917,-0.004077832214534283
1717858487182302700,0.141302734375,0.0048861014656722546,0.010133061558008194,-0.004845887888222933
1717858487192342800,0.1513427734375,0.003498062025755644,0.008615592494606972,-0.005341768264770508
1717858487202384000,0.1613837890625,0.0035518580116331577,0.00914449617266655,-0.006412891671061516
1717858487212423700,0.171423583984375,0.0029033781029284,0.010265686549246311,-0.006345780100673437
1717858487222464800,0.18146484375,0.0029915287159383297,0.009881925769150257,-0.005909021943807602
1717858487232505900,0.191505859375,0.0046328348107635975,0.009415339678525925,-0.005863481666892767
1717858487242545700,0.201545654296875,0.002907639369368553,0.008729841560125351,-0.006203301250934601
1717858487252586800,0.211586669921875,0.003305249148979783,0.010001501068472862,-0.006875749211758375
1717858487262626600,0.22162646484375,0.004050135146826506,0.008898952975869179,-0.006456567905843258
1717858487272667600,0.231667724609375,0.0015630092239007354,0.010903247632086277,-0.0057479003444314
1717858487282707700,0.241707763671875,0.0049036783166229725,0.010026801377534866,-0.00711756432428956
1717858487292748800,0.251748779296875,0.002267415402457118,0.010671818628907204,-0.006654174067080021
1717858487302789600,0.26178955078125,0.003038400551304221,0.008963135071098804,-0.006850715726613998
1717858487312829700,0.27182958984375,0.0026999127585440874,0.010006560944020748,-0.0038181741256266832
1717858487322870800,0.281870849609375,0.004939364735037088,0.009618006646633148,-0.00689092930406332
1717858487332910800,0.291910888671875,0.004877313040196896,0.01116050872951746,-0.005579855293035507
1717858487342951700,0.30195166015625,0.0036040558479726315,0.01040630228817463,-0.005489840172231197
1717858487352991700,0.31199169921875,0.004482898861169815,0.008709602057933807,-0.006138852797448635
1717858487363032800,0.32203271484375,0.003028546692803502,0.00899722333997488,-0.005847502965480089
1717858487373074000,0.332073974609375,0.003400856629014015,0.00899509247392416,-0.006111688446253538
1717858487383113700,0.34211376953125,0.004244812298566103,0.008670187555253506,-0.005329251755028963
1717858487393154600,0.352154541015625,0.0031489215325564146,0.009862484410405159,-0.006649114191532135
1717858487403194600,0.362194580078125,0.004273840691894293,0.008439024910330772,-0.005501824431121349
1717858487413235700,0.372235595703125,0.00418276060372591,0.01061988715082407,-0.005533782299607992
1717858487423275800,0.38227587890625,0.004012318328022957,0.008099472150206566,-0.006966296583414078
1717858487433316600,0.392316650390625,0.0037832865491509438,0.008507734164595604,-0.006823018658906221
1717858487443357700,0.402357666015625,0.003555586328729987,0.008298410102725029,-0.0075604477897286415
1717858487453397800,0.412397705078125,0.004328702110797167,0.010662231594324112,-0.005050684791058302
1717858487463438800,0.42243896484375,0.005029912106692791,0.008956743404269218,-0.007903729565441608
1717858487473479000,0.43247900390625,0.0010567422723397613,0.00945022702217102,-0.005626993253827095
1717858487483519700,0.442519775390625,0.004127100575715303,0.010156763717532158,-0.0054794540628790855
1717858487493559800,0.452559814453125,0.002484196564182639,0.010113353841006756,-0.00663499953225255
1717858487503601000,0.462600830078125,0.00250496924854815,0.009951700456440449,-0.005254416726529598
1717858487513641700,0.472641845703125,0.005615541245788336,0.008319715037941933,-0.006613161414861679
1717858487523681500,0.482681640625,0.004988633096218109,0.009110407903790474,-0.004265851341187954
1717858487533722600,0.49272265625,0.003263970138505101,0.010604973882436752,-0.005388107616454363
1717858487543762700,0.5027626953125,0.003935087006539106,0.008893626742064953,-0.005276521202176809
1717858487553803800,0.5128037109375,0.00261868629604578,0.009749566204845905,-0.006298109423369169
1717858487563844600,0.5228447265625,0.0035683694295585155,0.009518936276435852,-0.0046658581122756
1717858487573884700,0.532884765625,0.004954811185598373,0.010713630355894566,-0.00355878216214478
1717858487583925800,0.54292578125,0.004054130055010319,0.008386294357478619,-0.003879160387441516
1717858487593965800,0.5529658203125,0.004559864290058613,0.009394034743309021,-0.006140716839581728
1717858487604006700,0.563006591796875,0.0035563854034990072,0.010295780375599861,-0.0052261874079704285
1717858487614046700,0.573046630859375,0.004559331573545933,0.008980445563793182,-0.006131662055850029
1717858487624087800,0.583087890625,0.003992877434939146,0.00836658664047718,-0.00538437906652689
1717858487634129000,0.59312890625,0.0028213527984917164,0.008236091583967209,-0.006702111102640629
1717858487644168700,0.603168701171875,0.003871171036735177,0.008657137863337994,-0.005536978133022785
1717858487654209500,0.61320947265625,0.004887433256953955,0.009331982582807541,-0.006016613449901342
1717858487664249600,0.62324951171875,0.00364719913341105,0.008489890955388546,-0.004983839578926563
1717858487674290700,0.633290771484375,0.003920439630746841,0.00942306313663721,-0.0062187472358345985
1717858487684330800,0.643330810546875,0.003034672001376748,0.010128534398972988,-0.006594785954803228
1717858487694371600,0.65337158203125,0.003715908620506525,0.00869229156523943,-0.005886384751647711
1717858487704412700,0.66341259765625,0.005052815657109022,0.00920601561665535,-0.006690659560263157
1717858487714452700,0.67345263671875,0.004174238536506891,0.00899455975741148,-0.0068331388756632805
1717858487724493800,0.683493896484375,0.0037987329997122288,0.009366603568196297,-0.004760666750371456
1717858487734534000,0.693533935546875,0.0038605183362960815,0.009184709750115871,-0.004988367203623056
1717858487744574700,0.70357470703125,0.004947886802256107,0.00929283443838358,-0.006835002917796373
1717858487754615800,0.71361572265625,0.004042145796120167,0.009943444281816483,-0.007487477269023657
1717858487764655900,0.72365576171875,0.005426190793514252,0.008008125238120556,-0.006258961278945208
1717858487774696700,0.73369677734375,0.0026410568971186876,0.010252904146909714,-0.005541771650314331
1717858487784736500,0.743736572265625,0.00509968725964427,0.009374859742820263,-0.0054885088466107845
1717858487794777600,0.753777587890625,0.004502073861658573,0.010297378525137901,-0.006301571615040302
1717858487804817700,0.763817626953125,0.004324707202613354,0.009337308816611767,-0.00526799913495779
1717858487814858800,0.773858642578125,0.0037462685722857714,0.009861418977379799,-0.004662395920604467
1717858487824899600,0.783899658203125,0.0032085764687508345,0.008038751780986786,-0.004281830508261919
1717858487834939600,0.793939697265625,0.004266117699444294,0.009892844595015049,-0.004808870144188404
1717858487844980700,0.803980712890625,0.003760383464396,0.008249141275882721,-0.0068184914998710155
1717858487855020800,0.814020751953125,0.004796353168785572,0.009974070824682713,-0.0052229915745556355
1717858487865061600,0.8240615234375,0.004436293616890907,0.009986055083572865,-0.004811266902834177
1717858487875103000,0.83410302734375,0.0041436124593019485,0.00765845226123929,-0.006342584267258644
1717858487885143000,0.84414306640625,0.003114566905423999,0.009996441192924976,-0.005772667936980724
1717858487895184100,0.85418408203125,0.0034727619495242834,0.009393768385052681,-0.004862132947891951
1717858487905224200,0.86422412109375,0.004523645620793104,0.008984440006315708,-0.006441920530050993
1717858487915265000,0.87426513671875,0.0036429380998015404,0.00791491474956274,-0.005121258553117514
1717858487925304800,0.884304931640625,0.003762780223041773,0.010639861226081848,-0.006391586735844612
1717858487935346000,0.894345947265625,0.0032586439047008753,0.009970076382160187,-0.005479720421135426
1717858487945387000,0.904386962890625,0.003906590864062309,0.008815862238407135,-0.005004345905035734
1717858487955426800,0.9144267578125,0.002409095410257578,0.008795089088380337,-0.005861883983016014
1717858487965468000,0.924468017578125,0.00219551008194685,0.007744206115603447,-0.005471464246511459
1717858487975508000,0.934508056640625,0.003483148291707039,0.008644887246191502,-0.0060206083580851555
1717858487985549000,0.944549072265625,0.0037473340053111315,0.008401473984122276,-0.00612207455560565
1717858487995589000,0.954589111328125,0.005423794034868479,0.010575412772595882,-0.006720753386616707
1717858488005630000,0.9646298828125,0.002930276095867157,0.008918393403291702,-0.007547931279987097
1717858488015671000,0.974671142578125,0.004941229242831469,0.008809470571577549,-0.005913815461099148
1717858488025711000,0.984711181640625,0.004290352575480938,0.00857564527541399,-0.004023769870400429
1717858488035752000,0.994751953125,0.005903961602598429,0.008311193436384201,-0.004950284026563168
1717858488045791700,1.004791748046875,0.00526720006018877,0.00887791346758604,-0.006082393694669008
1717858488055832800,1.014832763671875,0.0032469260040670633,0.009957026690244675,-0.007415305823087692
1717858488065874000,1.0248740234375,0.005005144979804754,0.0087807085365057,-0.006626211106777191
1717858488075914000,1.0349140625,0.0032570459879934788,0.009671003557741642,-0.006376673001796007
1717858488085954800,1.044954833984375,0.0040887510403990746,0.007772968150675297,-0.006027532275766134
1717858488095995000,1.054994873046875,0.005037102848291397,0.009104548953473568,-0.005945773329585791
1717858488106036000,1.065035888671875,0.004150802735239267,0.01022680476307869,-0.007026750594377518
1717858488116076000,1.075075927734375,0.004372111521661282,0.008841960690915585,-0.0060080913826823235
1717858488126116900,1.085116943359375,0.003597131697461009,0.00833968911319971,-0.007512244861572981
