time,seconds_elapsed,z,y,x
1717857925557661700,0.10666162109375,0.0009529604576528072,0.00046080630272626877,-0.0009651612490415573
1717857925567702800,0.116702880859375,-0.0004559168592095375,0.00003957189619541168,-0.001215892843902111
1717857925577744000,0.126743896484375,-0.00044393260031938553,-0.00044752005487680435,-0.0007591606117784977
1717857925587784000,0.136783935546875,-0.00018179183825850487,0.00028021540492773056,-0.00003201654180884361
1717857925597824800,0.14682470703125,-0.0009141610935330391,0.0016996795311570168,0.00018556369468569756
1717857925607865900,0.156865966796875,-0.0017659333534538746,-0.0006105899810791016,0.00027191033586859703
1717857925617906700,0.16690673828125,-0.0004284938331693411,0.0008829114958643913,-0.0005784370005130768
1717857925627946800,0.17694677734375,0.0007094568572938442,-0.000015525147318840027,-0.00021400069817900658
1717857925637987800,0.18698779296875,0.00045832106843590736,-0.0007079476490616798,-0.0009109498932957649
1717857925648029000,0.19702880859375,-0.00009206961840391159,0.0009164446964859962,-0.00031275954097509384
1717857925658069800,0.20706982421875,0.00021286215633153915,0.0013449471443891525,-0.00040144287049770355
1717857925668109800,0.21710986328125,0.000354609452188015,-0.0011382205411791801,-0.0009664413519203663
1717857925678151000,0.22715087890625,0.0002765790559351444,0.0005038846284151077,-0.00104899937286973
1717857925688192000,0.23719189453125,-0.001556161092594266,-0.0009679673239588737,-0.001054949127137661
1717857925698232800,0.24723291015625,0.0004009958356618881,-0.0004675593227148056,0.0007275044918060303
1717857925708273000,0.25727294921875,-0.00015044212341308594,-0.000441855750977993,0.00026792194694280624
1717857925718314000,0.26731396484375,-0.00017387792468070984,0.0010545747354626656,-0.0012026755139231682
1717857925728354800,0.277354736328125,-0.0003701259847730398,-0.001117435283958912,-0.00039267539978027344
1717857925738396000,0.28739599609375,0.0005209678784012794,-0.0004463186487555504,-0.0005082567222416401
1717857925748436000,0.29743603515625,0.00041544344276189804,-0.00022740662097930908,-0.00046606408432126045
1717857925758477000,0.30747705078125,-0.0007598097436130047,-0.0008202269673347473,-0.0005179960280656815
1717857925768518000,0.317517822265625,-0.000577293336391449,-0.0013230005279183388,-0.00024909013882279396
1717857925778559000,0.32755908203125,-0.0003645066171884537,-0.0005405638366937637,-0.0007305899634957314
1717857925788598800,0.337598876953125,0.001649445854127407,-0.0008795559406280518,-0.00012987572699785233
1717857925798639900,0.347639892578125,0.000006008893251419067,0.0010413816198706627,-0.0019485484808683395
1717857925808680700,0.3576806640625,0.0004898607730865479,0.00019498728215694427,-0.0002825777046382427
1717857925818720800,0.367720703125,-0.0005351901054382324,0.0006250878795981407,0.00010171672329306602
1717857925828761900,0.377761962890625,0.0005764649249613285,0.0009712213650345802,-0.00034992489963769913
1717857925838802700,0.387802734375,-0.00008479831740260124,-0.000336657278239727,-0.0005339491181075573
1717857925848843800,0.39784375,-0.001709227915853262,-0.0010003624483942986,0.0003161397762596607
1717857925858883800,0.4078837890625,-0.001694580540060997,-0.0010549575090408325,0.00009083608165383339
1717857925868925000,0.417925048828125,0.00016423501074314117,-0.0006576506420969963,0.0001499881036579609
1717857925878965800,0.4279658203125,-0.00039103394374251366,0.00031759869307279587,-0.000692103523761034
1717857925889006800,0.4380068359375,-0.0006438512355089188,0.000007510185241699219,-0.0013136104680597782
1717857925899047000,0.448046875,0.0014773565344512463,-0.0011392468586564064,0.0005388841964304447
1717857925909088000,0.458087890625,0.000905738677829504,0.0013036923483014107,-0.000426669605076313
1717857925919128800,0.46812890625,-0.00042717321775853634,-0.0011165887117385864,-0.001720433123409748
1717857925929170000,0.478169921875,0.00030629150569438934,-0.0002475148066878319,-0.0009069768711924553
1717857925939210000,0.4882099609375,0.001459440216422081,0.00020176079124212265,-0.0000670156441628933
1717857925949250800,0.498250732421875,-0.0020009016152471304,-0.0004279790446162224,-0.0010158903896808624
1717857925959292000,0.5082919921875,0.00013601873070001602,0.0004029273986816406,-0.001436137594282627
1717857925969333000,0.5183330078125,-0.00018507987260818481,0.0010890308767557144,-0.00047268252819776535
1717857925979373000,0.528373046875,-0.0003430054057389498,-0.0008295103907585144,-0.0021342290565371513
1717857925989414000,0.538413818359375,-0.0002019593957811594,-0.0006414195522665977,-0.0005599586293101311
1717857925999455000,0.548455078125,0.0001834002323448658,0.0007580714300274849,-0.000018271617591381073
1717857926009496000,0.55849609375,-0.0009074385743588209,-0.002165514975786209,0.000008069444447755814
1717857926019536000,0.568535888671875,-0.0019801598973572254,-0.00012766383588314056,0.00011033518239855766
1717857926029576700,0.57857666015625,-0.001119113527238369,-0.0007360456511378288,0.0007711932994425297
1717857926039617800,0.58861767578125,0.000499822199344635,0.0010394835844635963,0.0007538828067481518
1717857926049659000,0.598658935546875,0.0005598035641014576,0.0004430161789059639,0.0004929010756313801
1717857926059699000,0.608698974609375,-0.00043994723819196224,-0.00015619490295648575,-0.00015504565089941025
1717857926069739800,0.61873974609375,0.000593685545027256,-0.0005476009100675583,0.0010062474757432938
1717857926079780900,0.62878076171875,-0.0008204528130590916,-0.0006631826981902122,-0.00036341603845357895
1717857926089821700,0.63882177734375,0.0008342522196471691,0.00047212932258844376,-0.0008185319602489471
1717857926099861800,0.64886181640625,0.0012110895477235317,-0.000627489760518074,0.00047469930723309517
1717857926109902800,0.65890283203125,-0.00045775133185088634,-0.00022183731198310852,0.0005564047023653984
1717857926119944000,0.66894384765625,0.00042348867282271385,-0.00000825151801109314,-0.0009482810273766518
1717857926129984800,0.67898486328125,0.00010848371312022209,0.0006352970376610756,0.0011378414928913116
1717857926140024800,0.68902490234375,-0.000564497197046876,-0.0007950859144330025,-0.0007386216893792152
1717857926150066000,0.69906591796875,-0.0004262796137481928,0.00013258587568998337,0.001029598992317915
1717857926160107000,0.70910693359375,0.0020624445751309395,-0.00004691164940595627,-0.0005781515501439571
1717857926170147800,0.71914794921875,-0.0009623251389712095,-0.00006798096001148224,0.0003513982519507408
1717857926180188000,0.72918798828125,0.0008667339570820332,-0.0003137905150651932,0.0012411600910127163
1717857926190229000,0.73922900390625,-0.0006932169198989868,-0.00030596647411584854,0.0015194150619208813
1717857926200269800,0.749269775390625,0.0014016255736351013,0.000469280406832695,0.0001074071042239666
1717857926210311000,0.759310791015625,-0.00041513307951390743,0.0001317281275987625,-0.00043483544141054153
