time,seconds_elapsed,dBFS
1717857947429000000,21.978,-32.05381393432617
1717857947529000000,22.078,-35.914371490478516
1717857947629000000,22.178,-40.14603042602539
1717857947729000000,22.278,-44.04143524169922
1717857947846000000,22.395000244140626,-47.07030487060547
1717857947946000000,22.494999755859375,-49.58137130737305
1717857948046000000,22.595000244140625,-51.93288040161133
1717857948146000000,22.694999755859374,-53.275535583496094
1717857948246000000,22.795000244140624,-26.56561279296875
1717857948345000000,22.894,-31.102191925048828
1717857948445000000,22.994,-34.97118377685547
1717857948562000000,23.110999755859375,-39.694278717041016
1717857948662000000,23.211000244140624,-43.584407806396484
1717857948762000000,23.310999755859374,-46.378196716308594
1717857948861000000,23.41,-49.23548126220703
1717857948961000000,23.51,-44.79417419433594
1717857949061000000,23.61,-47.12022399902344
1717857949161000000,23.71,-47.40932846069336
1717857949278000000,23.827000244140624,-50.34318161010742
1717857949378000000,23.926999755859374,-36.68880081176758
1717857949478000000,24.027000244140623,-41.012306213378906
1717857949577000000,24.126,-43.972293853759766
1717857949677000000,24.226,-46.70064163208008
1717857949777000000,24.326,-49.673465728759766
1717857949877000000,24.426,-51.26010513305664
1717857949977000000,24.526,-52.615657806396484
1717857950094000000,24.643000244140627,-50.89303970336914
1717857950194000000,24.742999755859376,-52.27891159057617
1717857950294000000,24.843000244140626,-52.494571685791016
1717857950394000000,24.942999755859375,-20.242055892944336
1717857950493000000,25.042,-24.19432830810547
1717857950594000000,25.142999755859375,-29.02640724182129
1717857950693000000,25.242,-33.621826171875
1717857950793000000,25.342,-37.015228271484375
1717857950910000000,25.459000244140626,-41.79128646850586
1717857951010000000,25.558999755859375,-45.251399993896484
1717857951110000000,25.659000244140625,-47.7118034362793
1717857951209000000,25.758,-51.19725036621094
1717857951309000000,25.858,-51.25981521606445
1717857951426000000,25.974999755859375,-27.240238189697266
1717857951526000000,26.075000244140625,-31.685096740722656
1717857951626000000,26.174999755859375,-35.368385314941406
1717857951725000000,26.274,-38.933963775634766
1717857951825000000,26.374,-42.307762145996094
1717857951925000000,26.474,-43.77094268798828
1717857952025000000,26.574,-46.129554748535156
1717857952125000000,26.674,-47.08424377441406
1717857952225000000,26.774,-49.168758392333984
1717857952342000000,26.891000244140624,-49.4212760925293
1717857952442000000,26.990999755859374,-24.19135093688965
1717857952541000000,27.09,-27.65494728088379
1717857952641000000,27.19,-32.48976516723633
1717857952741000000,27.29,-36.82087326049805
1717857952858000000,27.406999755859374,-41.22535705566406
1717857952958000000,27.507000244140624,-44.57624816894531
1717857953058000000,27.606999755859373,-47.36899185180664
1717857953158000000,27.707000244140627,-46.095829010009766
1717857953257000000,27.806,-45.99827194213867
1717857953357000000,27.906,-42.54225540161133
1717857953457000000,28.006,-44.59282684326172
1717857953557000000,28.106,-32.13642120361328
1717857953657000000,28.206,-35.8958740234375
1717857953757000000,28.306,-38.216156005859375
1717857953874000000,28.422999755859376,-42.08318328857422
1717857953974000000,28.523000244140626,-45.340824127197266
1717857954073000000,28.622,-48.18405532836914
1717857954173000000,28.722,-50.37241744995117
1717857954280000000,28.829,-49.1068229675293
1717857954390000000,28.939000244140626,-47.55989456176758
1717857954490000000,29.038999755859376,-46.01937484741211
1717857954589000000,29.138,-26.8388729095459
1717857954689000000,29.238,-31.5715389251709
1717857954789000000,29.338,-36.02394485473633
1717857954889000000,29.438,-39.31835174560547
1717857954989000000,29.538,-43.21318435668945
1717857955089000000,29.638,-47.083885192871094
1717857955206000000,29.755000244140625,-49.376522064208984
1717857955315000000,29.864,-49.638824462890625
1717857955422000000,29.971000244140626,-43.59128952026367
1717857955538000000,30.086999755859374,-45.896053314208984
1717857955639000000,30.188,-26.31869125366211
1717857955738000000,30.286999755859377,-29.992441177368164
1717857955838000000,30.387000244140626,-34.628150939941406
1717857955938000000,30.486999755859376,-38.77534866333008
1717857956038000000,30.587000244140626,-41.14835739135742
1717857956138000000,30.686999755859375,-44.01567077636719
1717857956238000000,30.787000244140625,-43.61409378051758
1717857956345000000,30.894,-45.08491134643555
1717857956455000000,31.004,-44.16220474243164
1717857956554000000,31.102999755859376,-42.39337921142578
1717857956654000000,31.203000244140625,-32.10031509399414
1717857956754000000,31.302999755859375,-36.441165924072266
1717857956854000000,31.403000244140625,-40.31517028808594
1717857956971000000,31.52,-43.984962463378906
1717857957087000000,31.636,-44.57638931274414
1717857957187000000,31.736,-44.99702072143555
1717857957287000000,31.836,-47.93109893798828
1717857957404000000,31.953,-48.23673629760742
1717857957504000000,32.053,-47.90080261230469
1717857957604000000,32.153,-48.3791618347168
1717857957703000000,32.252,-22.27716064453125
1717857957803000000,32.352,-27.080198287963867
1717857957903000000,32.452,-32.0164794921875
1717857958003000000,32.552,-35.690547943115234
1717857958120000000,32.669,-40.933597564697266
1717857958220000000,32.769,-43.95707702636719
1717857958320000000,32.869,-45.86503982543945
1717857958419000000,32.968,-48.95198440551758
1717857958519000000,33.068,-50.50114822387695
1717857958619000000,33.168,-47.61271667480469
1717857958719000000,33.268,-22.686628341674805
1717857958835000000,33.384,-27.34612274169922
1717857958935000000,33.484,-32.00819396972656
1717857959035000000,33.584,-36.27587127685547
1717857959135000000,33.684,-39.47570037841797
1717857959235000000,33.784,-43.311492919921875
1717857959335000000,33.884,-46.551578521728516
1717857959438000000,33.987000244140624,-49.02626037597656
1717857959551000000,34.1,-44.79924774169922
1717857959651000000,34.2,-48.30282211303711
1717857959751000000,34.3,-32.84817886352539
1717857959852000000,34.401,-36.72572326660156
1717857959954000000,34.50299975585938,-40.547855377197266
1717857960051000000,34.6,-43.52626419067383
1717857960151000000,34.7,-45.983177185058594
1717857960251000000,34.8,-48.89457321166992
1717857960351000000,34.9,-50.37404251098633
1717857960473000000,35.022,-51.53508377075195
1717857960568000000,35.117,-47.4506721496582
1717857960667000000,35.216,-49.49164962768555
1717857960767000000,35.316,-28.31594467163086
1717857960867000000,35.416,-32.90046310424805
1717857960967000000,35.516,-36.54862976074219
1717857961084000000,35.633,-41.84547424316406
1717857961184000000,35.733,-45.08773422241211
1717857961284000000,35.833,-47.74681091308594
1717857961383000000,35.932,-47.33395004272461
1717857961483000000,36.032,-50.01446533203125
1717857961583000000,36.132,-52.2265625
1717857961700000000,36.249,-49.1944465637207
1717857961800000000,36.349,-25.00092124938965
1717857961899000000,36.448,-29.24177360534668
1717857961999000000,36.548,-33.85469436645508
1717857962099000000,36.648,-37.586673736572266
1717857962199000000,36.748,-41.799964904785156
1717857962299000000,36.848,-44.80235290527344
1717857962399000000,36.948,-46.794517517089844
1717857962516000000,37.065,-49.9217643737793
1717857962616000000,37.165,-43.02518844604492
1717857962716000000,37.265,-43.99599075317383
1717857962816000000,37.365,-29.2984561920166
1717857962916000000,37.465,-33.976802825927734
1717857963016000000,37.565,-37.44081115722656
1717857963115000000,37.664,-41.492706298828125
1717857963215000000,37.764,-44.705936431884766
1717857963315000000,37.864,-47.74827575683594
1717857963432000000,37.981,-49.250877380371094
1717857963532000000,38.081,-48.28111267089844
1717857963631000000,38.18,-48.75770950317383
1717857963731000000,38.28,-51.22359848022461
1717857963831000000,38.38,-31.596012115478516
1717857963931000000,38.48,-35.163108825683594
1717857964048000000,38.597,-39.75413131713867
1717857964148000000,38.697,-42.585086822509766
1717857964248000000,38.797,-45.44412612915039
1717857964347000000,38.896,-44.92544174194336
1717857964447000000,38.996,-47.68273162841797
1717857964547000000,39.096,-51.04001998901367
1717857964647000000,39.196,-51.92847442626953
1717857964747000000,39.296,-18.90909767150879
1717857964865000000,39.414,-23.506868362426758
1717857964980000000,39.529,-28.441043853759766
1717857965080000000,39.629,-32.99249267578125
1717857965180000000,39.729,-37.059139251708984
1717857965297000000,39.846,-41.461669921875
1717857965397000000,39.946,-45.19059753417969
1717857965496000000,40.045,-48.48556900024414
1717857965597000000,40.146,-50.41910934448242
1717857965696000000,40.245,-52.82631301879883
1717857965796000000,40.345,-52.59738540649414
1717857965913000000,40.462,-28.693775177001953
1717857966013000000,40.562,-33.38064193725586
1717857966113000000,40.662,-37.656639099121094
1717857966212000000,40.761,-41.078956604003906
1717857966312000000,40.861,-45.29998779296875
1717857966412000000,40.961,-48.07102584838867
1717857966512000000,41.061,-49.85199737548828
1717857966612000000,41.161,-51.0522575378418
1717857966712000000,41.261,-53.3865966796875
1717857966829000000,41.378,-53.62431716918945
1717857966929000000,41.478,-24.34507942199707
1717857967029000000,41.578,-28.298242568969727
1717857967128000000,41.677,-33.161537170410156
1717857967228000000,41.777,-37.743038177490234
1717857967328000000,41.877,-42.07802963256836
1717857967428000000,41.977,-45.132102966308594
1717857967528000000,42.077,-48.4297981262207
1717857967645000000,42.194,-50.48937225341797
1717857967761000000,42.31,-47.81696319580078
1717857967878000000,42.42700024414062,-23.62101936340332
1717857967978000000,42.52699975585937,-28.159902572631836
1717857968078000000,42.627000244140625,-32.88103103637695
1717857968177000000,42.726,-36.635921478271484
1717857968277000000,42.826,-40.64006042480469
1717857968377000000,42.926,-44.909934997558594
1717857968477000000,43.026,-47.40449905395508
1717857968594000000,43.14299975585938,-47.89583206176758
1717857968694000000,43.243000244140624,-51.11939239501953
1717857968794000000,43.342999755859374,-48.794822692871094
1717857968893000000,43.442,-24.706768035888672
1717857968993000000,43.542,-28.516372680664062
1717857969093000000,43.642,-32.31555938720703
1717857969193000000,43.742,-37.08909606933594
1717857969310000000,43.859000244140624,-41.399253845214844
1717857969410000000,43.958999755859374,-45.099159240722656
1717857969510000000,44.05900024414063,-47.031280517578125
1717857969609000000,44.158,-49.732078552246094
1717857969709000000,44.258,-50.11144256591797
1717857969809000000,44.358,-53.39302444458008
1717857969909000000,44.458,-26.81440544128418
1717857970009000000,44.558,-30.27718734741211
1717857970126000000,44.67500024414063,-35.840938568115234
1717857970226000000,44.774999755859376,-39.31464385986328
1717857970326000000,44.87500024414062,-43.637298583984375
1717857970425000000,44.974,-47.54082489013672
1717857970526000000,45.075000244140625,-50.02615737915039
1717857970626000000,45.174999755859375,-52.72857666015625
1717857970725000000,45.274,-48.35077667236328
1717857970825000000,45.374,-51.45908737182617
1717857970941000000,45.49,-18.07401466369629
1717857971041000000,45.59,-22.913084030151367
1717857971141000000,45.69,-26.896896362304688
1717857971241000000,45.79,-31.77159881591797
1717857971341000000,45.89,-36.545841217041016
1717857971458000000,46.006999755859376,-40.93508529663086
1717857971558000000,46.10700024414062,-45.01362991333008
1717857971658000000,46.20699975585938,-47.52680206298828
1717857971758000000,46.307000244140625,-50.89204788208008
1717857971857000000,46.406,-53.558616638183594
1717857971957000000,46.506,-28.91429901123047
1717857972074000000,46.622999755859375,-33.279911041259766
1717857972174000000,46.72300024414063,-37.97077941894531
1717857972274000000,46.82299975585938,-41.45174789428711
1717857972374000000,46.923000244140624,-45.51992416381836
1717857972474000000,47.022999755859374,-48.24373245239258
1717857972574000000,47.12300024414063,-50.642032623291016
1717857972674000000,47.22299975585938,-53.16673278808594
1717857972773000000,47.322,-51.17238998413086
1717857972873000000,47.422,-53.343505859375
1717857972990000000,47.539000244140624,-23.28591537475586
1717857973089000000,47.638,-28.097421646118164
1717857973189000000,47.738,-31.980405807495117
1717857973289000000,47.838,-36.73692321777344
1717857973389000000,47.938,-40.9856071472168
1717857973506000000,48.05499975585938,-45.40854263305664
1717857973606000000,48.15500024414062,-48.946495056152344
1717857973706000000,48.25499975585937,-51.31927490234375
1717857973806000000,48.355000244140626,-51.8619499206543
1717857973905000000,48.454,-52.54151153564453
1717857974005000000,48.554,-31.912548065185547
1717857974105000000,48.654,-35.158103942871094
1717857974222000000,48.77100024414062,-40.59304428100586
1717857974322000000,48.87099975585937,-44.17185592651367
1717857974422000000,48.971000244140626,-48.007259368896484
1717857974522000000,49.070999755859376,-50.26472091674805
1717857974622000000,49.17100024414062,-52.29270553588867
1717857974721000000,49.27,-54.07274627685547
1717857974821000000,49.37,-56.49747085571289
1717857974928000000,49.477,-54.78130340576172
1717857975038000000,49.587000244140626,-23.638471603393555
1717857975138000000,49.686999755859375,-28.02819061279297
1717857975238000000,49.78700024414063,-31.90597915649414
1717857975337000000,49.886,-36.747676849365234
1717857975437000000,49.986,-41.36893844604492
1717857975537000000,50.086,-45.49943542480469
1717857975637000000,50.186,-48.66034698486328
1717857975737000000,50.286,-51.2598876953125
1717857975837000000,50.386,-48.835968017578125
1717857975937000000,50.486,-51.77613067626953
1717857976053000000,50.602,-23.71263313293457
1717857976153000000,50.702,-27.308692932128906
1717857976253000000,50.802,-32.11737060546875
1717857976370000000,50.918999755859375,-36.8142204284668
1717857976486000000,51.035000244140626,-42.329654693603516
1717857976586000000,51.134999755859376,-45.66970443725586
1717857976686000000,51.23500024414062,-48.992584228515625
1717857976803000000,51.352,-52.25471878051758
1717857976903000000,51.452,-52.26163101196289
1717857977003000000,51.552,-52.654212951660156
1717857977103000000,51.652,-30.06313705444336
1717857977203000000,51.752,-33.74323654174805
1717857977302000000,51.85100024414062,-38.44770812988281
1717857977402000000,51.95099975585938,-42.93650817871094
1717857977519000000,52.068,-46.43334197998047
1717857977619000000,52.168,-49.9493522644043
1717857977718000000,52.267000244140625,-52.944087982177734
1717857977818000000,52.366999755859375,-54.82349395751953
1717857977918000000,52.46700024414063,-55.3360481262207
1717857978025000000,52.574,-19.2454776763916
1717857978135000000,52.684,-23.884031295776367
1717857978235000000,52.784,-28.85897445678711
1717857978334000000,52.883000244140625,-32.751625061035156
1717857978434000000,52.982999755859375,-37.41877365112305
1717857978534000000,53.08300024414063,-41.869625091552734
1717857978634000000,53.18299975585938,-46.19281768798828
1717857978734000000,53.283000244140624,-48.72251510620117
1717857978851000000,53.4,-52.552589416503906
1717857978951000000,53.5,-54.07383728027344
1717857979057000000,53.606,-53.68105697631836
1717857979167000000,53.716,-30.777528762817383
1717857979267000000,53.816,-35.57351303100586
1717857979384000000,53.933,-41.06694412231445
1717857979484000000,54.033,-44.2335319519043
1717857979583000000,54.132,-47.80300521850586
1717857979684000000,54.233,-50.8615837097168
1717857979800000000,54.349,-53.16019058227539
1717857979900000000,54.449,-54.3491325378418
1717857980000000000,54.549,-52.41448974609375
1717857980100000000,54.649,-54.51289749145508
1717857980199000000,54.748,-14.398510932922363
1717857980299000000,54.848,-19.482479095458984
1717857980399000000,54.948,-23.547903060913086
1717857980499000000,55.048,-28.575027465820312
1717857980616000000,55.165,-33.501888275146484
1717857980716000000,55.265,-38.30891418457031
1717857980816000000,55.365,-42.56751251220703
1717857980915000000,55.464,-45.99138259887695
1717857981015000000,55.564,-49.61605453491211
1717857981122000000,55.67099975585938,-52.42912292480469
1717857981232000000,55.781,-17.587553024291992
1717857981332000000,55.881,-22.523000717163086
1717857981432000000,55.981,-27.541297912597656
1717857981532000000,56.081,-31.503406524658203
1717857981631000000,56.18,-36.09848403930664
1717857981732000000,56.281,-40.481109619140625
1717857981832000000,56.381,-43.85528564453125
1717857981931000000,56.48,-47.70918273925781
1717857982031000000,56.58,-51.098026275634766
1717857982131000000,56.68,-53.6310920715332
1717857982248000000,56.797,-27.357196807861328
1717857982347000000,56.896,-31.39134407043457
1717857982447000000,56.996,-34.997833251953125
1717857982547000000,57.096,-39.50321578979492
1717857982647000000,57.196,-44.045352935791016
1717857982747000000,57.296,-47.492191314697266
1717857982864000000,57.413,-50.97701644897461
1717857982964000000,57.513,-52.4991340637207
1717857983064000000,57.613,-55.63068771362305
1717857983163000000,57.712,-51.184505462646484
1717857983263000000,57.812,-52.7078742980957
1717857983363000000,57.912,-31.994157791137695
1717857983463000000,58.012,-36.03019332885742
1717857983563000000,58.112,-40.443912506103516
1717857983663000000,58.212,-43.83112335205078
1717857983780000000,58.329,-48.23131561279297
1717857983896000000,58.445,-51.96900939941406
1717857983996000000,58.545,-54.50641632080078
1717857984113000000,58.662,-54.05864715576172
1717857984219000000,58.768,-55.331298828125
1717857984329000000,58.878,-57.34914779663086
1717857984446000000,58.99500024414063,-22.914216995239258
1717857984545000000,59.094,-27.817588806152344
1717857984645000000,59.194,-31.775487899780273
1717857984745000000,59.294,-36.52842330932617
1717857984845000000,59.394,-40.91681671142578
1717857984945000000,59.494,-44.4433708190918
1717857985045000000,59.594,-47.917293548583984
1717857985146000000,59.69499975585938,-50.86786651611328
1717857985262000000,59.81100024414062,-52.69099044799805
1717857985362000000,59.91099975585937,-54.537841796875
1717857985461000000,60.01,-53.03705978393555
1717857985561000000,60.11,-19.63945960998535
1717857985661000000,60.21,-24.588134765625
1717857985761000000,60.31,-29.58539581298828
1717857985861000000,60.41,-33.46247863769531
1717857985978000000,60.52699975585937,-39.14606857299805
1717857986078000000,60.627000244140625,-42.583953857421875
1717857986178000000,60.726999755859374,-46.76340103149414
1717857986285000000,60.834,-50.675201416015625
1717857986394000000,60.942999755859375,-53.22947692871094
1717857986511000000,61.06,-28.26824378967285
1717857986627000000,61.176,-32.87358856201172
1717857986744000000,61.293,-38.57775115966797
1717857986844000000,61.393,-42.09538650512695
1717857986944000000,61.493,-46.08995819091797
1717857987044000000,61.593,-49.90617370605469
1717857987143000000,61.692,-51.95360565185547
1717857987243000000,61.792,-52.953208923339844
1717857987344000000,61.893,-44.36640167236328
1717857987460000000,62.009,-46.183841705322266
1717857987560000000,62.109,-27.32825469970703
1717857987659000000,62.208,-31.87245750427246
1717857987759000000,62.308,-35.65160369873047
1717857987859000000,62.408,-40.067169189453125
1717857987959000000,62.508,-44.04280471801758
1717857988059000000,62.608,-46.74980545043945
1717857988176000000,62.725,-50.50154113769531
1717857988276000000,62.825,-52.6746940612793
1717857988376000000,62.925,-54.384429931640625
1717857988475000000,63.024,-25.696147918701172
1717857988575000000,63.124,-29.280315399169922
1717857988675000000,63.224,-33.965476989746094
1717857988775000000,63.324,-38.49973678588867
1717857988875000000,63.424,-43.00885772705078
1717857988975000000,63.524,-46.22675323486328
1717857989092000000,63.641,-49.99906539916992
1717857989192000000,63.741,-52.71893310546875
1717857989292000000,63.841,-54.294124603271484
1717857989392000000,63.941,-55.396244049072266
1717857989491000000,64.04,-28.158098220825195
1717857989608000000,64.157,-33.07461166381836
1717857989708000000,64.257,-37.78814697265625
1717857989808000000,64.357,-41.32606887817383
1717857989908000000,64.457,-45.326263427734375
1717857990007000000,64.556,-48.57896041870117
1717857990107000000,64.656,-51.20688247680664
1717857990207000000,64.756,-51.867340087890625
1717857990307000000,64.856,-46.9554443359375
1717857990413000000,64.962,-49.848426818847656
1717857990524000000,65.073,-52.57386779785156
1717857990623000000,65.172,-19.977802276611328
1717857990723000000,65.272,-24.749902725219727
1717857990823000000,65.372,-29.460548400878906
1717857990923000000,65.472,-34.14545440673828
