time,x,y,z
0.0,0.0166590439610707,0.0099103859765455,-0.0386672920465469
0.009941,0.0439107684908667,-0.0281016022327356,-0.0368745634108781
0.0198822,0.0478746762863127,-0.0527295187392272,-0.0355289940208196
0.029824,0.0404435627377592,-0.0483032267295755,-0.0272977567702531
0.039765,0.0084423055933148,-0.0353288866051472,-0.0263987621039152
0.0497062,-0.0152616827349818,-0.0328000805135816,-0.0337274975568056
0.059647,-0.0214610088742105,-0.0176810747769661,-0.0337280820786952
0.069589,-0.0149710954407055,0.0202697030306793,-0.0353729266762733
0.07953,0.0195039496724377,0.0347456981560215,-0.0368687181919813
0.089471,0.0282509795415913,0.0291564267816022,-0.0382172101914882
0.0994122,0.0163233103423262,0.0271153128754347,-0.0286415725946426
0.109354,0.0131232915999542,0.0055861843681894,-0.0289443549335002
0.119295,0.0151908242972334,-0.0011654635827988,-0.0329839857131242
0.1292362,0.0056304710344877,-0.023470508365985,-0.0084434186965227
0.1391769,0.0046671812435728,-0.0189486652936786,-0.0338818113356828
0.149119,-0.0144191492299258,-0.0372421546142548,-0.0347790524363517
0.15906,-0.0252421165818115,-0.0319007387873716,-0.0222054020673036
0.1690009,-0.0166513584115367,-0.0360118639006279,-0.0308861366510391
0.1789422,-0.0013962389897264,-0.0117524519129656,-0.0413578463047742
0.1888829,0.022150073417183,0.0055987515888176,-0.0377665438145399
0.1988249,-0.0065251320190029,0.0406506296171806,0.0270288767009973
0.2087662,-0.0114869259947096,0.0249864476205781,-0.0730693278640508
0.2187069,0.0379087652968242,-0.012675850368198,0.0209013337314128
0.2286482,0.0711782671201741,-0.0298620177676901,-0.0388046546906232
0.2385899,0.0766033289427869,-0.0165561624002642,-0.0420996045827865
0.2485309,0.0497836517127929,-0.0179580468211323,-0.0136702134341001
0.2584722,0.0118916023720405,0.0118344311079941,-0.0213052383571863
0.2684128,-0.0377646623847074,0.0296514985558576,-0.0287871185451745
0.2783552,-0.0288579689914127,0.0116367713777348,-0.0298334127277135
0.2882962,-0.0299394806178053,0.0114846495559439,-0.0223486099302768
0.2982368,-0.0208217337231384,-0.015231818461325,-0.0353688350230455
0.3081782,0.0054161090478883,-0.0209228149108588,-0.043003275424242
0.3181198,0.0177639889786893,-0.0307893617456778,-0.0509375755548477
0.3280612,0.0055369817814673,-0.0344250331006012,-0.0286404035508632
0.3380022,0.0119814954454661,-0.029100568408519,-0.0213069919228553
0.3479428,0.0231208546780981,-0.0124463889938779,-0.0377647902488708
0.3578841,0.0126320705919759,-0.0184802075317129,-0.0462935491412878
0.3678262,0.0177060505296627,0.0054067726806737,-0.0413543391734361
0.3777672,0.0216101624207803,0.0328769451420754,-0.0355202261924743
0.3877081,0.0183334765543811,0.052653896219749,-0.0370136796206235
0.3976488,0.008630424602027,0.0542783556164242,-0.0573608866006135
0.4075912,0.0337203325970796,0.0568206057114526,-0.0397030648350715
0.4175321,0.0475756979063153,0.0245468688932247,-0.0299777896344661
0.4274731,0.0083229112891247,-0.0138669233162887,-0.0121685766994953
0.4374141,0.0173279482070705,-0.0486145394347608,-0.0296755918174982
0.4473561,-0.0152390188120247,-0.0725356411124579,-0.0115665191531181
0.4572971,-0.0153186393698968,-0.0639121896739117,-0.0254845698684453
0.4672378,-0.0134341533556347,-0.056456138046924,-0.0208452196300029
0.4771791,-0.0129012417805322,-0.037076570522692,-0.0162017777383327
0.4871211,0.0030845985020452,-0.0165071904256939,-0.0227811561286449
0.4970618,-0.0054767863016284,0.0064869508665055,-0.0239800105243921
0.5070031,-0.0114944619888381,0.0063739006797783,-0.0254775556057691
0.5169441,0.0106218769804574,0.0126668268115259,-0.0322118322968483
0.5268851,0.0119209940049506,0.0172139687218703,-0.031617373535037
0.5368271,-0.0056525629936426,0.0100807741073891,-0.0141109429389238
0.5467678,0.0084512583680392,0.0044824791762977,-0.0289274037986993
0.5567091,0.0180601063980313,-0.0185420207215473,-0.0254863234341144
0.5666501,-0.0001628658364468,-0.0032412469435483,-0.0304220262706279
0.5765918,-0.0004836838722054,-0.0208945751970633,-0.0313198518931865
0.5865331,-0.0162917301772627,-0.0223205711458809,-0.016660042899847
0.5964741,0.0018124962069967,-0.0099768753414973,-0.0190524909943342
0.6064151,0.0084825417055806,-0.002393434475176,-0.0196498723655939
0.6163571,0.0291462547307484,-0.0065205060762353,-0.0218926828563213
0.6262978,0.0330216645421227,0.0106526009122841,-0.0266805016547441
0.6362391,0.0205026372870081,0.0239159688448533,-0.0244347685545682
0.6461801,0.0068149795277626,0.0222839289299212,-0.0349094008177518
0.6561218,0.0050712194417312,0.0157782916292548,-0.0171042795360088
0.6660631,0.0025603405908565,0.0098808310884982,-0.026384149056673
0.6760041,0.0081538337659556,0.001894362379238,-0.0205500360757112
0.6859451,0.0044392485309916,-0.0201163938988,-0.0211485864907503
0.6958871,-0.0075949589158233,-0.0561025571025907,-0.0111211134731769
0.7058278,-0.0014352512592857,-0.0765625768072903,-0.0073772507697343
0.7157691,0.0092723986002616,-0.1032130851825699,-0.0177016609072685
0.7257101,0.0242624213620787,-0.0991981504527851,-0.037154549396038
0.7356511,-0.0037383565529074,-0.0135035150976851,-0.0274234289765357
0.7455931,0.0261822218599612,0.0676696973102167,-0.0293704713910818
0.7555341,0.0745236822576727,0.0961033810415305,-0.0456809702008962
0.7654751,0.0863913306486792,0.0932052849798463,-0.0434352371007204
0.775416,0.0623594986055046,0.0718794422260485,-0.0320645327806472
0.7853578,0.0246258592634345,0.0580003900805488,-0.0214414319574832
0.7952991,-0.0671547472251346,0.0062527402518317,-0.0244411982953548
