time,seconds_elapsed,dBFS
1717858368700000000,5.204,-53.45690155029297
1717858368800000000,5.304,-52.9612922668457
1717858368900000000,5.404,-38.51126480102539
1717858369000000000,5.504,-42.635250091552734
1717858369100000000,5.604,-45.70576858520508
1717858369200000000,5.704,-48.95425033569336
1717858369300000000,5.804,-50.66537857055664
1717858369416000000,5.92,-52.87428665161133
1717858369516000000,6.02,-54.62571716308594
1717858369624000000,6.128,-56.07130813598633
1717858369733000000,6.237,-52.98105239868164
1717858369833000000,6.337,-53.45654296875
1717858369949000000,6.453,-30.818056106567383
1717858370049000000,6.553,-35.35581588745117
1717858370149000000,6.653,-38.807456970214844
1717858370249000000,6.753,-42.68722915649414
1717858370349000000,6.853,-46.171539306640625
1717858370449000000,6.953,-48.90641403198242
1717858370549000000,7.053,-51.75556945800781
1717858370656000000,7.16,-51.35169982910156
1717858370766000000,7.270000244140625,-52.15681076049805
1717858370865000000,7.369,-51.819007873535156
1717858370965000000,7.469,-54.250267028808594
1717858371065000000,7.569,-27.837270736694336
1717858371165000000,7.669,-32.77052688598633
1717858371265000000,7.769,-37.33522033691406
1717858371365000000,7.869,-40.68375778198242
1717858371465000000,7.969,-44.921409606933594
1717858371565000000,8.069,-47.738731384277344
1717858371686000000,8.190000244140625,-48.94050598144531
1717858371781000000,8.285,-51.477962493896484
1717858371881000000,8.385,-52.75206756591797
1717858371981000000,8.485,-50.292842864990234
1717858372081000000,8.585,-33.645633697509766
1717858372181000000,8.685,-38.11091995239258
1717858372281000000,8.785,-41.13742446899414
1717858372381000000,8.885,-44.81370544433594
1717858372481000000,8.985,-48.482852935791016
1717858372597000000,9.101,-51.31804656982422
1717858372697000000,9.201,-52.736053466796875
1717858372797000000,9.301,-54.174774169921875
1717858372897000000,9.401,-53.28769302368164
1717858372997000000,9.501,-55.261940002441406
1717858373096000000,9.6,-28.69280433654785
1717858373197000000,9.701,-32.53746795654297
1717858373297000000,9.801,-37.33325958251953
1717858373397000000,9.901,-41.39242172241211
1717858373497000000,10.001,-44.80353927612305
1717858373613000000,10.117,-49.409637451171875
1717858373714000000,10.217999755859376,-51.67381286621094
1717858373814000000,10.318000244140626,-46.46638107299805
1717858373913000000,10.417,-46.3911018371582
1717858374013000000,10.517,-48.73755645751953
1717858374113000000,10.617,-27.177196502685547
1717858374213000000,10.717,-31.945499420166016
1717858374313000000,10.817,-36.15507125854492
1717858374429000000,10.933,-39.821441650390625
1717858374529000000,11.033,-43.56736755371094
1717858374629000000,11.133,-46.21831512451172
1717858374729000000,11.233,-49.66680145263672
1717858374829000000,11.333,-52.249759674072266
1717858374929000000,11.433,-51.12295150756836
1717858375029000000,11.533,-53.374385833740234
1717858375129000000,11.633,-52.078800201416016
1717858375229000000,11.733,-31.62889862060547
1717858375345000000,11.849,-36.3510856628418
1717858375445000000,11.949,-40.567935943603516
1717858375545000000,12.049,-44.42374038696289
1717858375645000000,12.149,-47.06543731689453
1717858375745000000,12.249,-49.97262191772461
1717858375845000000,12.349,-52.13815689086914
1717858375962000000,12.465999755859375,-51.824989318847656
1717858376061000000,12.565,-54.146018981933594
1717858376161000000,12.665,-54.85364532470703
1717858376261000000,12.765,-36.956298828125
1717858376361000000,12.865,-41.00950241088867
1717858376461000000,12.965,-43.911407470703125
1717858376561000000,13.065,-47.560855865478516
1717858376661000000,13.165,-49.963157653808594
1717858376761000000,13.265,-51.69572448730469
1717858376877000000,13.381,-54.71929168701172
1717858376977000000,13.481,-55.69525909423828
1717858377077000000,13.581,-53.32903289794922
1717858377177000000,13.681,-51.79518508911133
1717858377277000000,13.781,-30.15385627746582
1717858377377000000,13.881,-33.70213317871094
1717858377477000000,13.981,-38.235572814941406
1717858377593000000,14.097,-42.17168426513672
1717858377693000000,14.197,-46.27387619018555
1717858377793000000,14.297,-49.59272766113281
1717858377893000000,14.397,-51.80582809448242
1717858377993000000,14.497,-52.825225830078125
1717858378093000000,14.597,-52.88273239135742
1717858378193000000,14.697,-52.529632568359375
1717858378293000000,14.797,-29.758031845092773
1717858378393000000,14.897,-34.453250885009766
1717858378493000000,14.997,-38.89529037475586
1717858378609000000,15.113,-43.1504020690918
1717858378709000000,15.213,-47.00711441040039
1717858378809000000,15.313,-49.4371452331543
1717858378916000000,15.42,-52.0139045715332
1717858379026000000,15.529999755859375,-53.89084243774414
1717858379126000000,15.630000244140625,-54.47882080078125
1717858379226000000,15.729999755859374,-30.477088928222656
1717858379325000000,15.829,-35.0865592956543
1717858379425000000,15.929,-38.64509963989258
1717858379525000000,16.029,-42.5997428894043
1717858379625000000,16.129,-46.52883529663086
1717858379725000000,16.229,-48.659915924072266
1717858379825000000,16.329,-51.42866897583008
1717858379925000000,16.429,-53.671478271484375
1717858380025000000,16.529,-53.13432693481445
1717858380125000000,16.629,-53.9839973449707
1717858380242000000,16.745999755859376,-53.082088470458984
1717858380341000000,16.845,-34.31846237182617
1717858380441000000,16.945,-38.81071472167969
1717858380541000000,17.045,-42.805049896240234
1717858380641000000,17.145,-45.254722595214844
1717858380741000000,17.245,-48.531089782714844
1717858380841000000,17.345,-50.707374572753906
1717858380941000000,17.445,-52.88731002807617
1717858381058000000,17.561999755859375,-52.45612716674805
1717858381158000000,17.662000244140625,-51.88747024536133
1717858381257000000,17.761,-53.482322692871094
1717858381357000000,17.861,-26.916841506958008
1717858381457000000,17.961,-30.79655647277832
1717858381557000000,18.061,-35.536895751953125
1717858381657000000,18.161,-39.867069244384766
1717858381757000000,18.261,-43.89255905151367
1717858381856000000,18.36,-46.76321029663086
1717858381957000000,18.461,-50.37318801879883
1717858382073000000,18.577,-52.277442932128906
1717858382173000000,18.677,-53.88373565673828
1717858382273000000,18.777,-32.63688659667969
1717858382373000000,18.877,-35.72502899169922
1717858382473000000,18.977,-40.013572692871094
1717858382573000000,19.077,-43.718048095703125
1717858382673000000,19.177,-46.90092849731445
1717858382789000000,19.293,-50.209312438964844
1717858382889000000,19.393,-52.55045700073242
1717858382989000000,19.493,-53.68776321411133
1717858383089000000,19.593,-51.89088439941406
1717858383189000000,19.693,-54.265079498291016
1717858383289000000,19.793,-26.120311737060547
1717858383405000000,19.909,-31.822248458862305
1717858383505000000,20.009,-35.56336975097656
1717858383605000000,20.109,-39.98466873168945
1717858383705000000,20.209,-44.08191680908203
1717858383805000000,20.309,-47.75606918334961
1717858383905000000,20.409,-49.73049545288086
1717858384005000000,20.509,-51.954166412353516
1717858384105000000,20.609,-54.3140869140625
1717858384222000000,20.726000244140625,-52.987953186035156
1717858384321000000,20.825,-27.008399963378906
1717858384421000000,20.925,-30.766841888427734
1717858384521000000,21.025,-35.552879333496094
1717858384621000000,21.125,-39.662200927734375
1717858384721000000,21.225,-43.115474700927734
1717858384821000000,21.325,-46.83983612060547
1717858384921000000,21.425,-49.50663375854492
1717858385037000000,21.541,-50.230857849121094
1717858385137000000,21.641,-52.87018966674805
1717858385237000000,21.741,-52.78445053100586
1717858385337000000,21.841,-39.97705841064453
1717858385437000000,21.941,-44.01752853393555
1717858385537000000,22.041,-47.24174499511719
1717858385637000000,22.141,-48.464454650878906
1717858385736000000,22.24,-51.13889694213867
1717858385837000000,22.341,-52.832420349121094
1717858385953000000,22.457,-54.15541458129883
1717858386053000000,22.557,-53.91016387939453
1717858386154000000,22.657999755859375,-53.26948928833008
1717858386253000000,22.757,-55.37970733642578
1717858386353000000,22.857,-37.041866302490234
1717858386453000000,22.957,-40.97867965698242
1717858386570000000,23.073999755859376,-42.72462463378906
1717858386669000000,23.173,-45.92872619628906
1717858386769000000,23.273,-48.082733154296875
1717858386869000000,23.373,-50.84960174560547
1717858386969000000,23.473,-53.31807327270508
1717858387069000000,23.573,-52.98359680175781
1717858387176000000,23.68,-50.55606460571289
1717858387286000000,23.790000244140625,-52.734832763671875
1717858387386000000,23.889999755859375,-35.156272888183594
1717858387485000000,23.989,-39.00997543334961
1717858387585000000,24.089,-43.295738220214844
1717858387685000000,24.189,-45.77077102661133
1717858387785000000,24.289,-48.86856460571289
1717858387885000000,24.389,-51.82625961303711
1717858387985000000,24.489,-51.81218719482422
1717858388085000000,24.589,-53.88629150390625
1717858388185000000,24.689,-54.69908142089844
1717858388301000000,24.805,-52.81005096435547
1717858388401000000,24.905,-25.923425674438477
1717858388501000000,25.005,-30.761995315551758
1717858388601000000,25.105,-34.4162712097168
1717858388701000000,25.205,-38.894527435302734
1717858388801000000,25.305,-43.32334899902344
1717858388917000000,25.421,-47.17695999145508
1717858389017000000,25.521,-49.772315979003906
1717858389117000000,25.621,-50.64374542236328
1717858389217000000,25.721,-52.28959274291992
1717858389317000000,25.821,-50.958683013916016
1717858389417000000,25.921,-32.101722717285156
1717858389517000000,26.021,-35.78969955444336
1717858389617000000,26.121,-40.21622848510742
1717858389717000000,26.221,-43.83315658569336
1717858389817000000,26.321,-46.72264862060547
1717858389933000000,26.437,-50.19780349731445
1717858390033000000,26.537,-51.60875701904297
1717858390133000000,26.637,-49.244258880615234
1717858390233000000,26.737,-51.89657211303711
1717858390333000000,26.837,-54.38650894165039
1717858390433000000,26.937,-25.97977638244629
1717858390533000000,27.037,-30.627012252807617
1717858390633000000,27.137,-35.30500411987305
1717858390749000000,27.253,-39.59428787231445
1717858390849000000,27.353,-43.736045837402344
1717858390949000000,27.453,-46.74052047729492
1717858391049000000,27.553,-49.904109954833984
1717858391149000000,27.653,-52.69829177856445
1717858391249000000,27.753,-51.06646728515625
1717858391349000000,27.853,-52.24678039550781
1717858391449000000,27.953,-50.73678207397461
1717858391565000000,28.069,-24.47892189025879
1717858391665000000,28.169,-29.38760757446289
1717858391766000000,28.270000244140626,-33.90658950805664
1717858391865000000,28.369,-37.47945785522461
1717858391967000000,28.471,-41.26994705200195
1717858392065000000,28.569,-45.516353607177734
1717858392165000000,28.669,-48.033668518066406
1717858392265000000,28.769,-51.13167953491211
1717858392365000000,28.869,-53.57038116455078
1717858392481000000,28.985,-44.93760299682617
1717858392581000000,29.085,-38.089385986328125
1717858392681000000,29.185,-41.235252380371094
1717858392781000000,29.285,-44.397064208984375
1717858392881000000,29.385,-47.2008056640625
1717858392981000000,29.485,-50.364742279052734
1717858393081000000,29.585,-52.531002044677734
1717858393197000000,29.701,-48.9079475402832
1717858393297000000,29.801,-50.757266998291016
1717858393397000000,29.901,-49.88510513305664
1717858393497000000,30.001,-52.35893249511719
1717858393597000000,30.101,-34.404258728027344
1717858393697000000,30.201,-37.882564544677734
1717858393797000000,30.301,-41.5390625
1717858393897000000,30.401,-44.37385177612305
1717858393997000000,30.501,-47.309059143066406
1717858394097000000,30.601,-50.00130081176758
1717858394213000000,30.717,-52.45079040527344
1717858394313000000,30.817,-53.042137145996094
1717858394413000000,30.917,-50.64431381225586
1717858394513000000,31.017,-52.796974182128906
1717858394613000000,31.117,-31.56596565246582
1717858394713000000,31.217,-35.822086334228516
1717858394829000000,31.333,-40.276527404785156
1717858394929000000,31.433,-44.14060592651367
1717858395029000000,31.533,-48.021793365478516
1717858395129000000,31.633,-49.932376861572266
1717858395229000000,31.733,-52.487735748291016
1717858395329000000,31.833,-54.49052429199219
1717858395436000000,31.94,-52.14352798461914
1717858395545000000,32.049,-54.393898010253906
1717858395645000000,32.149,-34.67238998413086
1717858395745000000,32.249,-38.19742202758789
1717858395845000000,32.349,-42.428279876708984
1717858395945000000,32.449,-45.96865463256836
1717858396045000000,32.549,-48.18680953979492
1717858396145000000,32.649,-50.400413513183594
1717858396245000000,32.749,-51.82072448730469
1717858396345000000,32.849,-53.966636657714844
1717858396467000000,32.971,-51.01795196533203
1717858396561000000,33.065,-51.38990783691406
1717858396661000000,33.165,-38.52383804321289
1717858396761000000,33.265,-42.55968475341797
1717858396861000000,33.365,-45.867637634277344
1717858396961000000,33.465,-47.3033332824707
1717858397061000000,33.565,-50.062007904052734
1717858397177000000,33.681,-52.78853988647461
1717858397277000000,33.781,-54.08811569213867
1717858397377000000,33.881,-53.5951042175293
1717858397477000000,33.981,-51.19898223876953
1717858397577000000,34.081,-52.240657806396484
1717858397677000000,34.181,-37.218048095703125
1717858397793000000,34.297,-41.08076477050781
1717858397893000000,34.397,-44.295711517333984
1717858397993000000,34.497,-47.25128936767578
1717858398093000000,34.597,-49.34950256347656
1717858398193000000,34.697,-51.898475646972656
1717858398293000000,34.797,-52.19894027709961
1717858398393000000,34.897,-53.33509826660156
1717858398493000000,34.997,-49.7014045715332
1717858398593000000,35.097,-52.27854919433594
1717858398710000000,35.21400024414063,-54.3177375793457
1717858398809000000,35.313,-27.389474868774414
1717858398909000000,35.413,-32.21530532836914
1717858399009000000,35.513,-35.79214096069336
1717858399109000000,35.613,-39.82607650756836
1717858399209000000,35.713,-43.773372650146484
1717858399309000000,35.813,-47.05844497680664
1717858399409000000,35.913,-50.113128662109375
1717858399509000000,36.013,-52.41399383544922
1717858399609000000,36.113,-53.63999938964844
1717858399725000000,36.229,-53.006439208984375
1717858399825000000,36.329,-34.83086013793945
1717858399925000000,36.429,-39.26842498779297
1717858400025000000,36.529,-43.098968505859375
1717858400125000000,36.629,-45.27838897705078
1717858400225000000,36.729,-48.05752944946289
1717858400325000000,36.829,-50.84975051879883
1717858400442000000,36.945999755859376,-53.219154357910156
1717858400541000000,37.045,-51.078773498535156
1717858400641000000,37.145,-53.461578369140625
1717858400741000000,37.245,-54.74656677246094
1717858400841000000,37.345,-31.97138214111328
1717858400941000000,37.445,-36.41518783569336
1717858401041000000,37.545,-40.04252243041992
1717858401141000000,37.645,-43.9962158203125
1717858401241000000,37.745,-47.6647834777832
1717858401357000000,37.861,-48.22331237792969
1717858401457000000,37.961,-51.14512634277344
1717858401557000000,38.061,-50.52022171020508
1717858401657000000,38.161,-52.26356887817383
1717858401757000000,38.261,-54.10324478149414
1717858401857000000,38.361,-29.780271530151367
1717858401957000000,38.461,-33.51776885986328
1717858402057000000,38.561,-38.037864685058594
1717858402157000000,38.661,-42.033592224121094
1717858402273000000,38.777,-45.78375244140625
1717858402373000000,38.877,-48.94769287109375
1717858402473000000,38.977,-51.16895294189453
1717858402573000000,39.077,-51.158103942871094
1717858402673000000,39.177,-51.0787467956543
1717858402773000000,39.277,-50.758583068847656
1717858402873000000,39.377,-52.861419677734375
1717858402973000000,39.477,-35.983009338378906
1717858403073000000,39.577,-40.43793487548828
1717858403173000000,39.677,-43.418819427490234
1717858403289000000,39.793,-47.23015213012695
1717858403389000000,39.893,-49.77153015136719
1717858403489000000,39.993,-52.02908706665039
1717858403589000000,40.093,-51.867488861083984
1717858403696000000,40.2,-53.12444305419922
1717858403806000000,40.310000244140625,-52.47536087036133
1717858403908000000,40.412,-35.63794708251953
1717858404022000000,40.526000244140626,-39.14445114135742
1717858404122000000,40.625999755859375,-42.77792739868164
1717858404222000000,40.72600024414062,-46.306968688964844
1717858404322000000,40.82599975585938,-49.05436325073242
1717858404422000000,40.926000244140624,-51.08079147338867
1717858404522000000,41.025999755859374,-53.8027458190918
1717858404638000000,41.142000244140625,-50.3545036315918
1717858404739000000,41.243,-51.33760070800781
1717858404838000000,41.34200024414063,-52.9197998046875
1717858404938000000,41.44199975585938,-37.485740661621094
1717858405038000000,41.542000244140624,-41.25125503540039
1717858405138000000,41.64199975585937,-44.3676643371582
1717858405254000000,41.758000244140625,-47.611412048339844
1717858405354000000,41.857999755859375,-50.63203811645508
1717858405454000000,41.95800024414063,-52.2409782409668
1717858405554000000,42.05799975585938,-53.990631103515625
1717858405654000000,42.158000244140624,-51.80926513671875
1717858405762000000,42.265999755859376,-53.73273849487305
1717858405871000000,42.375,-49.24848556518555
1717858405987000000,42.491,-34.19963455200195
1717858406087000000,42.591,-38.68381881713867
1717858406187000000,42.691,-42.915916442871094
1717858406287000000,42.791,-45.751197814941406
1717858406387000000,42.891,-49.37318420410156
1717858406487000000,42.991,-51.44575500488281
1717858406587000000,43.091,-45.58853530883789
1717858406703000000,43.207,-49.5772705078125
1717858406803000000,43.307,-51.82816696166992
1717858406903000000,43.407,-49.86457443237305
1717858407003000000,43.507,-30.57929801940918
1717858407103000000,43.607,-35.06610870361328
1717858407203000000,43.707,-38.559452056884766
1717858407303000000,43.807,-42.85130310058594
1717858407403000000,43.907,-46.97344970703125
1717858407503000000,44.007,-49.56290817260742
1717858407603000000,44.107,-50.3073616027832
1717858407719000000,44.223,-48.585357666015625
1717858407826000000,44.329999755859376,-51.592018127441406
1717858407936000000,44.44,-52.06964874267578
1717858408053000000,44.557,-32.332435607910156
1717858408152000000,44.656,-36.91260528564453
1717858408252000000,44.756,-40.11116027832031
1717858408352000000,44.856,-44.22789001464844
1717858408452000000,44.956,-47.75545120239258
1717858408552000000,45.056,-50.60639572143555
1717858408652000000,45.156,-51.6528205871582
1717858408768000000,45.272,-50.40696334838867
1717858408868000000,45.372,-52.943607330322266
1717858408968000000,45.472,-20.104482650756836
1717858409068000000,45.572,-24.933015823364258
1717858409168000000,45.672,-28.813350677490234
1717858409268000000,45.772,-33.50990295410156
1717858409368000000,45.872,-38.045711517333984
1717858409468000000,45.972,-41.34503173828125
1717858409568000000,46.072,-45.29484939575195
1717858409684000000,46.188,-49.163753509521484
1717858409784000000,46.288,-50.85837936401367
1717858409891000000,46.395,-52.26774978637695
1717858410001000000,46.505,-53.42420196533203
1717858410101000000,46.605,-32.13056945800781
1717858410217000000,46.721,-37.49800109863281
1717858410317000000,46.821,-40.806640625
1717858410417000000,46.921,-44.964534759521484
1717858410517000000,47.021,-48.4051399230957
1717858410617000000,47.121,-50.21900939941406
1717858410717000000,47.221,-52.93684005737305
1717858410817000000,47.321,-50.88208770751953
1717858410924000000,47.428,-53.64995574951172
1717858411033000000,47.537,-53.761478424072266
1717858411133000000,47.637,-25.887998580932617
1717858411233000000,47.737,-29.789554595947266
1717858411333000000,47.837,-34.42164611816406
1717858411433000000,47.937,-38.794376373291016
1717858411533000000,48.037,-42.16507339477539
1717858411633000000,48.137,-45.67033386230469
1717858411733000000,48.237,-49.34334182739258
1717858411833000000,48.337,-51.55176544189453
1717858411932000000,48.436,-53.6545524597168
1717858412049000000,48.553,-56.5963249206543
1717858412149000000,48.653,-39.32481002807617
1717858412249000000,48.753,-43.22507095336914
1717858412349000000,48.853,-46.20063400268555
1717858412449000000,48.953,-48.410430908203125
1717858412549000000,49.053,-51.68992614746094
1717858412665000000,49.169,-51.33082580566406
1717858412765000000,49.269,-51.17865753173828
1717858412865000000,49.369,-52.969322204589844
1717858412965000000,49.469,-54.0637092590332
1717858413065000000,49.569,-52.31106948852539
1717858413165000000,49.669,-35.186729431152344
1717858413265000000,49.769,-38.94603729248047
1717858413365000000,49.869,-42.632041931152344
1717858413465000000,49.969,-46.14131164550781
1717858413565000000,50.069,-48.77315902709961
1717858413681000000,50.185,-52.26616668701172
1717858413781000000,50.285,-54.86949920654297
1717858413881000000,50.385,-53.3034553527832
1717858413981000000,50.485,-54.52790832519531
1717858414081000000,50.585,-51.267276763916016
1717858414181000000,50.685,-32.60823440551758
1717858414281000000,50.785,-36.994991302490234
1717858414381000000,50.885,-40.09681701660156
1717858414497000000,51.001,-43.967403411865234
1717858414597000000,51.101,-48.03114700317383
1717858414697000000,51.201,-50.379173278808594
1717858414797000000,51.301,-52.49252700805664
1717858414897000000,51.401,-54.2002067565918
1717858414997000000,51.501,-55.98906707763672
1717858415097000000,51.601,-53.06801223754883
1717858415214000000,51.718000244140626,-26.22087287902832
1717858415313000000,51.817,-30.073057174682617
1717858415413000000,51.917,-34.772422790527344
1717858415513000000,52.017,-39.212127685546875
1717858415613000000,52.117,-43.428916931152344
1717858415713000000,52.217,-46.35586929321289
1717858415815000000,52.319,-49.831451416015625
1717858415929000000,52.433,-49.99285125732422
1717858416030000000,52.53400024414063,-49.49295425415039
1717858416146000000,52.649999755859376,-52.386592864990234
1717858416246000000,52.75000024414062,-17.035974502563477
1717858416346000000,52.84999975585937,-22.039241790771484
1717858416446000000,52.950000244140625,-27.02011489868164
1717858416562000000,53.06599975585937,-32.83827590942383
1717858416662000000,53.166000244140626,-36.54857635498047
1717858416762000000,53.265999755859376,-40.23838424682617
1717858416862000000,53.36600024414062,-44.33896255493164
1717858416962000000,53.46599975585937,-47.81919860839844
1717858417062000000,53.566000244140625,-50.356021881103516
1717858417162000000,53.665999755859374,-52.39250564575195
1717858417278000000,53.782000244140626,-24.365568161010742
1717858417378000000,53.881999755859376,-27.818403244018555
1717858417478000000,53.98200024414062,-32.57996368408203
1717858417578000000,54.08199975585938,-37.148555755615234
1717858417678000000,54.182000244140625,-40.57355880737305
1717858417778000000,54.281999755859374,-44.575157165527344
1717858417878000000,54.38200024414063,-47.8685302734375
1717858417978000000,54.48199975585938,-50.19243621826172
1717858418078000000,54.58200024414062,-51.966678619384766
1717858418194000000,54.69799975585938,-54.397613525390625
1717858418294000000,54.798000244140624,-51.42404556274414
1717858418394000000,54.897999755859374,-38.508853912353516
1717858418494000000,54.99800024414063,-42.69256591796875
1717858418594000000,55.09799975585938,-45.42741012573242
1717858418694000000,55.19800024414062,-48.19879150390625
1717858418810000000,55.31399975585938,-50.82579040527344
1717858418910000000,55.414000244140624,-50.10081481933594
1717858419010000000,55.51399975585937,-52.543575286865234
1717858419110000000,55.61400024414063,-53.77927017211914
1717858419210000000,55.713999755859376,-48.14152526855469
1717858419310000000,55.81400024414062,-51.08502197265625
1717858419426000000,55.92999975585938,-26.615201950073242
1717858419526000000,56.03000024414062,-31.43695640563965
1717858419626000000,56.12999975585937,-35.89501953125
1717858419726000000,56.230000244140626,-39.370567321777344
1717858419826000000,56.329999755859376,-43.61471176147461
1717858419926000000,56.43000024414062,-47.74592590332031
1717858420026000000,56.52999975585937,-50.35375213623047
1717858420126000000,56.630000244140625,-52.476417541503906
1717858420226000000,56.729999755859374,-52.02873229980469
1717858420342000000,56.846000244140626,-54.04682159423828
1717858420442000000,56.945999755859376,-39.786033630371094
1717858420542000000,57.04600024414062,-43.714447021484375
1717858420642000000,57.14599975585938,-46.746089935302734
1717858420742000000,57.246000244140625,-49.35640335083008
1717858420842000000,57.345999755859374,-50.944190979003906
1717858420959000000,57.463,-50.862335205078125
1717858421058000000,57.561999755859375,-52.9459342956543
1717858421158000000,57.66200024414063,-52.15073776245117
1717858421258000000,57.76199975585938,-51.5338249206543
1717858421358000000,57.862000244140624,-51.1693229675293
1717858421458000000,57.961999755859374,-48.854244232177734
1717858421558000000,58.06200024414063,-20.727975845336914
1717858421658000000,58.16199975585938,-25.76011085510254
1717858421759000000,58.263,-30.661020278930664
1717858421874000000,58.37799975585938,-35.53008270263672
1717858421974000000,58.478000244140624,-39.850685119628906
1717858422074000000,58.57799975585937,-43.10650634765625
1717858422174000000,58.67800024414063,-46.436248779296875
1717858422281000000,58.785,-49.597652435302734
1717858422390000000,58.89400024414063,-52.080902099609375
1717858422490000000,58.99399975585938,-20.662290573120117
1717858422590000000,59.094000244140624,-25.482988357543945
1717858422690000000,59.19399975585937,-29.40370750427246
1717858422790000000,59.294000244140626,-34.066009521484375
1717858422890000000,59.393999755859376,-38.702880859375
1717858422990000000,59.49400024414062,-42.23028564453125
1717858423090000000,59.59399975585937,-46.019527435302734
1717858423190000000,59.694000244140625,-48.99250793457031
1717858423290000000,59.793999755859375,-51.33122253417969
1717858423406000000,59.910000244140626,-51.92377471923828
1717858423506000000,60.009999755859376,-52.23173522949219
1717858423606000000,60.11000024414062,-31.795005798339844
1717858423706000000,60.20999975585938,-36.482826232910156
1717858423806000000,60.310000244140625,-40.56032180786133
1717858423906000000,60.409999755859374,-44.163543701171875
1717858424006000000,60.51000024414063,-47.61345291137695
1717858424122000000,60.625999755859375,-50.4706916809082
1717858424223000000,60.727,-53.11315155029297
1717858424322000000,60.82599975585938,-55.27443313598633
1717858424422000000,60.926000244140624,-53.15629196166992
1717858424522000000,61.025999755859374,-29.131620407104492
1717858424622000000,61.12600024414063,-33.5681266784668
1717858424722000000,61.22599975585938,-37.26205825805664
1717858424822000000,61.32600024414062,-41.60530471801758
1717858424938000000,61.44199975585938,-46.49108123779297
1717858425038000000,61.542000244140624,-48.71792221069336
1717858425138000000,61.64199975585937,-51.7287712097168
1717858425238000000,61.74200024414063,-54.687992095947266
1717858425338000000,61.841999755859376,-53.41864013671875
1717858425438000000,61.94200024414062,-54.28703689575195
1717858425538000000,62.04199975585937,-53.65066909790039
1717858425654000000,62.158000244140624,-27.714771270751953
1717858425754000000,62.25799975585937,-32.41509246826172
1717858425854000000,62.35800024414063,-36.868446350097656
1717858425954000000,62.457999755859376,-40.267032623291016
1717858426054000000,62.55800024414062,-44.04059600830078
1717858426154000000,62.65799975585937,-47.668094635009766
1717858426254000000,62.758000244140625,-49.601768493652344
1717858426354000000,62.857999755859375,-49.863975524902344
1717858426470000000,62.974000244140626,-51.59757995605469
1717858426570000000,63.073999755859376,-52.52989196777344
1717858426670000000,63.17400024414062,-31.0571231842041
1717858426770000000,63.27399975585938,-34.78950119018555
1717858426870000000,63.374000244140625,-39.2496337890625
1717858426970000000,63.473999755859374,-42.70531463623047
1717858427070000000,63.57400024414063,-46.6592903137207
1717858427170000000,63.67399975585938,-49.26620101928711
1717858427286000000,63.79000024414062,-53.16749954223633
1717858427386000000,63.88999975585938,-52.583709716796875
1717858427486000000,63.990000244140624,-53.79301071166992
1717858427586000000,64.08999975585938,-52.29766845703125
1717858427686000000,64.19000024414062,-31.478790283203125
1717858427802000000,64.30599975585938,-36.80686950683594
1717858427902000000,64.40600024414063,-40.70064926147461
1717858428002000000,64.50599975585938,-43.42757797241211
1717858428102000000,64.60600024414063,-46.54529571533203
1717858428202000000,64.70599975585938,-48.96720886230469
1717858428302000000,64.80600024414062,-51.1923942565918
1717858428402000000,64.90599975585937,-53.11469650268555
