time,seconds_elapsed,dBFS
1717857692674000000,42.66099975585937,-36.35947799682617
1717857692774000000,42.761000244140625,-40.25967025756836
1717857692874000000,42.860999755859375,-43.82643127441406
1717857692974000000,42.96100024414063,-45.21595764160156
1717857693074000000,43.06099975585938,-47.5538215637207
1717857693174000000,43.161000244140624,-47.929630279541016
1717857693273000000,43.26,-49.2249641418457
1717857693390000000,43.377000244140625,-25.093318939208984
1717857693490000000,43.476999755859374,-28.786609649658203
1717857693590000000,43.57700024414063,-33.25406265258789
1717857693690000000,43.67699975585938,-37.61378479003906
1717857693790000000,43.77700024414062,-41.350074768066406
1717857693890000000,43.87699975585937,-44.124149322509766
1717857693989000000,43.976,-45.55337142944336
1717857694089000000,44.076,-48.04414749145508
1717857694189000000,44.176,-46.80986404418945
1717857694306000000,44.29299975585938,-47.321998596191406
1717857694406000000,44.39300024414062,-17.638492584228516
1717857694506000000,44.49299975585937,-22.38055419921875
1717857694606000000,44.593000244140626,-27.247562408447266
1717857694706000000,44.692999755859375,-30.99627685546875
1717857694805000000,44.792,-35.519996643066406
1717857694905000000,44.892,-39.678016662597656
1717857695021000000,45.008,-43.039398193359375
1717857695122000000,45.10899975585937,-45.74706268310547
1717857695222000000,45.209000244140626,-47.643096923828125
1717857695322000000,45.308999755859375,-47.17320251464844
1717857695422000000,45.40900024414063,-30.974395751953125
1717857695521000000,45.508,-35.568912506103516
1717857695621000000,45.608,-38.00536346435547
1717857695737000000,45.724,-42.71199035644531
1717857695838000000,45.825000244140625,-45.71550369262695
1717857695938000000,45.924999755859375,-45.4626350402832
1717857696038000000,46.02500024414063,-47.65675735473633
1717857696138000000,46.12499975585938,-43.888389587402344
1717857696237000000,46.224,-46.320350646972656
1717857696337000000,46.324,-48.26115417480469
1717857696437000000,46.424,-27.830060958862305
1717857696554000000,46.540999755859374,-32.705535888671875
1717857696654000000,46.64100024414063,-36.19512939453125
1717857696754000000,46.74099975585938,-39.438926696777344
1717857696854000000,46.84100024414062,-42.63222885131836
1717857696954000000,46.94099975585937,-45.23520278930664
1717857697053000000,47.04,-47.914310455322266
1717857697153000000,47.14,-47.94586944580078
1717857697253000000,47.24,-49.55984878540039
1717857697370000000,47.35699975585938,-45.96430206298828
1717857697470000000,47.45700024414062,-18.823572158813477
1717857697570000000,47.55699975585937,-23.28843116760254
1717857697669000000,47.656,-27.07465362548828
1717857697770000000,47.756999755859376,-31.60199546813965
1717857697886000000,47.87300024414063,-36.84197235107422
1717857697986000000,47.97299975585938,-39.88145446777344
1717857698086000000,48.07300024414062,-43.501617431640625
1717857698186000000,48.17299975585937,-42.4604377746582
1717857698286000000,48.273000244140626,-44.43645095825195
1717857698385000000,48.372,-45.61931610107422
1717857698485000000,48.472,-13.38830852508545
1717857698585000000,48.572,-17.22114372253418
1717857698685000000,48.672,-22.228261947631836
1717857698802000000,48.78899975585937,-27.101341247558594
1717857698902000000,48.889000244140625,-31.874160766601562
1717857699002000000,48.988999755859375,-36.00138473510742
1717857699102000000,49.08900024414063,-39.91565704345703
1717857699201000000,49.188,-42.88454818725586
1717857699301000000,49.288,-46.029640197753906
1717857699401000000,49.388,-46.756778717041016
1717857699518000000,49.505000244140625,-28.531267166137695
1717857699618000000,49.604999755859374,-29.50996208190918
1717857699718000000,49.70500024414063,-33.141578674316406
1717857699818000000,49.80499975585938,-37.391048431396484
1717857699918000000,49.90500024414062,-41.49324035644531
1717857700017000000,50.004,-44.291748046875
1717857700117000000,50.104,-47.08589172363281
1717857700234000000,50.220999755859374,-48.13545227050781
1717857700334000000,50.32100024414063,-49.809471130371094
1717857700434000000,50.42099975585938,-47.681697845458984
1717857700534000000,50.52100024414062,-13.938822746276855
1717857700634000000,50.62099975585937,-17.723339080810547
1717857700733000000,50.72,-22.69991683959961
1717857700833000000,50.82,-27.594654083251953
1717857700933000000,50.92,-31.283531188964844
1717857701050000000,51.03699975585938,-36.4300651550293
1717857701150000000,51.13700024414062,-40.03371047973633
1717857701250000000,51.23699975585937,-43.382965087890625
1717857701350000000,51.337000244140626,-45.5339469909668
1717857701450000000,51.436999755859375,-46.44600296020508
1717857701556000000,51.543,-24.847288131713867
1717857701666000000,51.652999755859376,-29.403470993041992
1717857701766000000,51.75300024414062,-33.05889129638672
1717857701866000000,51.85299975585937,-37.25889587402344
1717857701966000000,51.953000244140625,-40.80453872680664
1717857702066000000,52.052999755859375,-43.23228454589844
1717857702165000000,52.152,-45.963279724121094
1717857702265000000,52.252,-48.063316345214844
1717857702382000000,52.36900024414062,-47.03208923339844
1717857702482000000,52.46899975585937,-46.30651092529297
1717857702588000000,52.575,-27.76402473449707
1717857702698000000,52.68499975585937,-31.50366973876953
1717857702815000000,52.802,-36.66012191772461
1717857702915000000,52.902,-39.44048309326172
1717857703015000000,53.002,-43.01743698120117
1717857703115000000,53.102,-44.990333557128906
1717857703214000000,53.20100024414062,-47.08036804199219
1717857703314000000,53.30099975585937,-46.12165832519531
1717857703431000000,53.418,-48.33603286743164
1717857703531000000,53.518,-46.73750686645508
1717857703631000000,53.618,-28.082626342773438
1717857703731000000,53.718,-31.80903434753418
1717857703831000000,53.818,-35.460533142089844
1717857703931000000,53.918,-39.4426383972168
1717857704030000000,54.017000244140625,-43.13343048095703
1717857704130000000,54.116999755859375,-45.26342010498047
1717857704230000000,54.21700024414063,-46.69968032836914
1717857704347000000,54.334,-47.57966995239258
1717857704463000000,54.45,-43.21607208251953
1717857704563000000,54.55,-45.93552780151367
1717857704680000000,54.667,-23.372346878051758
1717857704780000000,54.767,-27.751209259033203
1717857704879000000,54.866,-31.365388870239258
1717857704980000000,54.967,-35.68939208984375
1717857705080000000,55.067,-39.52470397949219
1717857705196000000,55.183,-43.129554748535156
1717857705296000000,55.283,-45.17278289794922
1717857705396000000,55.383,-47.98308181762695
1717857705496000000,55.483,-46.83872985839844
1717857705596000000,55.583,-48.99037170410156
1717857705695000000,55.682,-25.380943298339844
1717857705795000000,55.782,-28.445348739624023
1717857705895000000,55.882,-32.88554000854492
1717857706012000000,55.999,-37.33238220214844
1717857706112000000,56.099,-41.05752182006836
1717857706212000000,56.199,-44.33608627319336
1717857706312000000,56.299,-45.846214294433594
1717857706412000000,56.399,-48.14693832397461
1717857706512000000,56.499,-48.15922546386719
1717857706611000000,56.598,-50.03225326538086
1717857706718000000,56.70500024414063,-21.443315505981445
1717857706828000000,56.815,-25.188945770263672
1717857706928000000,56.915,-28.87131118774414
1717857707028000000,57.015,-33.45663833618164
1717857707128000000,57.115,-36.867149353027344
1717857707228000000,57.215,-39.966552734375
1717857707327000000,57.314,-43.309635162353516
1717857707427000000,57.414,-45.91722106933594
1717857707544000000,57.531,-47.727970123291016
1717857707644000000,57.631,-49.668113708496094
1717857707750000000,57.737000244140624,-49.08381271362305
1717857707860000000,57.847,-25.142778396606445
1717857707977000000,57.964,-30.492361068725586
1717857708077000000,58.064,-34.009620666503906
1717857708177000000,58.164,-38.202945709228516
1717857708277000000,58.264,-41.96934509277344
1717857708376000000,58.363,-44.7565803527832
1717857708476000000,58.463,-46.500125885009766
1717857708592000000,58.579,-44.12480163574219
1717857708693000000,58.68,-46.14706039428711
1717857708793000000,58.78,-48.584102630615234
1717857708893000000,58.88,-16.264787673950195
1717857708993000000,58.98,-21.17405128479004
1717857709092000000,59.079,-25.85299301147461
1717857709192000000,59.179,-30.716567993164062
1717857709292000000,59.279,-34.25390625
1717857709409000000,59.396,-39.249122619628906
1717857709509000000,59.496,-42.27817153930664
1717857709609000000,59.596,-45.06582260131836
1717857709709000000,59.696,-47.318111419677734
1717857709816000000,59.803,-46.47194290161133
1717857709925000000,59.912,-47.15919494628906
1717857710025000000,60.012,-21.951303482055664
1717857710125000000,60.112,-25.58824920654297
1717857710225000000,60.212,-30.374889373779297
1717857710325000000,60.312,-34.59907150268555
1717857710424000000,60.411,-37.65514373779297
1717857710524000000,60.511,-41.61256790161133
1717857710624000000,60.611,-44.871517181396484
1717857710741000000,60.728,-47.30582046508789
1717857710848000000,60.835,-48.689292907714844
1717857710957000000,60.944,-47.457557678222656
1717857711057000000,61.044,-13.659273147583008
1717857711157000000,61.144,-18.672250747680664
1717857711274000000,61.26099975585937,-23.647092819213867
1717857711374000000,61.36100024414063,-28.51673698425293
1717857711474000000,61.460999755859376,-32.163719177246094
1717857711574000000,61.56100024414062,-36.609683990478516
1717857711674000000,61.66099975585937,-40.70081329345703
1717857711773000000,61.76,-43.82735061645508
1717857711881000000,61.868,-44.971717834472656
1717857711990000000,61.977000244140626,-47.86652374267578
1717857712090000000,62.076999755859376,-18.49858856201172
1717857712190000000,62.17700024414062,-23.103553771972656
1717857712289000000,62.276,-27.946054458618164
1717857712389000000,62.376,-31.68720817565918
1717857712490000000,62.476999755859374,-36.2802734375
1717857712606000000,62.593000244140626,-40.797088623046875
1717857712706000000,62.692999755859375,-43.42863464355469
1717857712806000000,62.79300024414062,-45.89327621459961
1717857712913000000,62.9,-48.19291305541992
1717857713022000000,63.00900024414062,-46.930137634277344
1717857713139000000,63.126,-24.07586097717285
1717857713239000000,63.226,-27.599308013916016
1717857713339000000,63.326,-32.21705627441406
1717857713438000000,63.42500024414063,-36.60959243774414
1717857713538000000,63.524999755859376,-39.80335998535156
1717857713638000000,63.62500024414062,-43.23932647705078
1717857713755000000,63.742,-46.589534759521484
1717857713855000000,63.842,-48.768943786621094
1717857713955000000,63.942,-50.435691833496094
1717857714054000000,64.04100024414062,-47.36857604980469
1717857714154000000,64.14099975585937,-48.06937789916992
1717857714271000000,64.258,-28.48218536376953
1717857714371000000,64.358,-31.885746002197266
