time,x,y,z
0.0,-0.0372765089750057,-0.0256959475968033,0.0141828391313552
0.0100411,-0.0294853527752915,-0.0230984053842723,0.0352799876958131
0.0200819,-0.025971193474764,-0.0126207043811678,0.0200163675904273
0.030122,-0.0378970794256078,-0.0172819741904735,0.009392097723484
0.0401631,-0.0342425115739693,-0.0151736402669921,0.0170230309933424
0.0502039,-0.0499647986996686,-0.004682897119224,0.0304898308098316
0.060245,-0.0368625167800579,-0.0148174472404643,0.0201642516285181
0.0702851,-0.030689764695568,-0.0205582559147849,0.0336328050106763
0.0803262,-0.0248288322063395,-0.0144003178069368,0.0280956291496753
0.090367,-0.0311233886061701,-0.009645451430045,0.0303413622498512
0.1004081,-0.0363759479726664,-0.0240013455733656,0.025552374407649
0.1104479,-0.0369546794423833,-0.0174110073976218,0.0252530992001295
0.120489,-0.0414717276085633,-0.0210801243644207,0.0370721318095922
0.1305298,-0.0333874382477486,-0.0220455718630924,0.0186643684595823
0.1405709,-0.0495297043511876,-0.0139526105720549,0.0256955822706222
0.150612,-0.0373955459445249,-0.01120049885232,0.0247960030823946
0.1606518,-0.0349170452680904,-0.0143250606136396,0.0219523040890693
0.1706929,-0.0365117488473188,-0.0126756859714165,-0.0211363115310668
0.180734,-0.0353426502690184,-0.0157969232644885,-0.0637795214712619
0.1907748,-0.033824432292371,-0.0192072066320106,0.0831669435083866
0.2008149,-0.0501653810393763,-0.0055977834744378,0.1298544604033231
0.210856,-0.0367006316160783,-0.0220608790300786,0.1099491519719362
0.220897,-0.0353113829144975,-0.0320216434869915,-0.038044191712141
0.2309379,-0.0348526199960615,-0.0068968833742663,-0.0646791006594896
0.2409779,-0.0245233464537421,-0.0047110637677833,0.0560755229651927
0.251019,-0.0398191106964834,0.0007259031217545,0.1272971771359443
0.2610601,-0.0399616381394444,0.0108231169072911,0.0607072744190692
0.2711009,-0.0255178328172303,0.0105814536385238,-0.0560118100792169
0.281142,-0.040552338608168,-0.0026711189053952,-0.0380576357156038
0.2911821,-0.0533765844711102,-0.0220548876807093,0.0551642533391714
0.3012229,-0.0412706429453566,-0.0369685253046453,0.091075524675846
0.311264,-0.0306289561527315,-0.0394557390104979,0.0051817865520715
0.3213051,-0.030656259718188,-0.0336596564849838,-0.0416536143809556
0.3313452,-0.0286437006196472,-0.0293236365746706,0.0006885667860507
0.341386,-0.0490756678402191,-0.0116211354171857,0.0714665688425302
0.3514271,-0.0391984032485634,-0.0011318170415237,0.0796960525274276
0.3614682,-0.0231575197269441,-0.0035212694613263,0.0152022453069686
0.371508,-0.0344505054685752,-0.0143579765025526,-0.0278968917071819
0.3815488,-0.0209466570107499,-0.0161341193296015,0.0220808989048004
0.3915899,-0.0329143180103972,-0.0185075704626739,0.0752016637176275
0.401631,-0.0195017006331356,-0.0267091432273387,0.0419815311610698
0.4116718,-0.0297032789754448,-0.0242764727203175,-0.0115893155068159
0.4217119,-0.0456194903712021,-0.0186240364491939,-0.0087508772104978
0.431753,-0.0475636878081131,-0.0015527823999524,0.0379354706406593
0.4417938,-0.0303952843941748,-0.0026057620516046,0.0656190118581056
0.4518349,-0.0275664496098412,-0.0119040805444121,0.0258165783017873
0.461875,-0.0363513797869905,-0.0049440322734415,-0.021766426128149
0.4719161,-0.0400769807479577,-0.0146323364645242,0.018784195446968
0.4819569,-0.0400172499173553,-0.0105883583033457,0.0540992544561624
0.491998,-0.0319426280006067,-0.0072390113428235,0.0478127215325832
0.502038,-0.0367562890597619,-0.020307349893637,0.0196773448944091
0.5120791,-0.0383929092516889,-0.0178065825864672,0.0060620765179395
0.52212,-0.0382609625682467,-0.0215691499903798,0.0207271462082862
0.532161,-0.0448703753372188,-0.0135038804238662,0.0466150361806154
0.5422019,-0.0240668439910514,-0.0121312403637915,0.0383843834519386
0.5522419,-0.0196824320614803,-0.0011572437437251,0.0144400287628173
0.562283,-0.0292930085409665,-0.0101233346074819,0.001271919631958
0.5723241,-0.0436821610664948,-0.0085211966404691,0.0234200385540723
0.5823649,-0.0456393960814923,-0.0198693603351712,0.0518505987465381
0.5924053,-0.0428101183391641,-0.0127403487054631,0.0259650468617677
0.6024464,-0.0335497435368364,-0.0233116462761536,0.0008288520395755
0.6124872,-0.0420868501324905,-0.0254686051143333,0.0213315418422222
0.6225283,-0.0185361252703005,-0.0135227677874267,0.0259668004274368
0.6325683,-0.0272656765649793,-0.0151567256648093,0.0442225880861282
0.6426095,-0.0208855744732776,-0.0135367232475429,0.0262672446787357
0.6526503,-0.0505276476136641,-0.0133178928650915,0.0108574941009283
0.6626913,-0.0305720748663414,-0.00961874608621,0.0084638769626617
0.6727312,-0.024498289644299,-0.0105273488311097,0.0300128609478473
0.6827722,-0.026249603990768,-0.0264907512363046,0.0270183553069829
0.6928131,-0.0367313646810594,-0.0241364431951194,0.0238771346718072
0.7028542,-0.0325933606940321,-0.0290432487307116,0.0258218389987945
0.7128953,-0.0328783744807587,-0.0237841226261109,0.0220808989048004
0.7229353,-0.0426474385907407,-0.0175273272536695,0.0186404030621051
0.7329761,-0.0390693426419515,-0.0184811208471655,0.0328577289849519
0.7430172,-0.0292568138495786,-0.0229912917479872,0.0207376676023006
0.7530581,-0.0273278413812629,-0.015289704394713,0.0271744226515293
0.7630981,-0.0299199995992006,-0.021352621162869,0.0313625219911336
0.7731392,-0.0312235336455516,-0.0200431459994986,0.0313631065130233
0.7831803,-0.0419895409375894,-0.0060021264916285,0.028819851770997
0.7932211,-0.0257020439774496,-0.0182321875873953,0.0172971717596054
